GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0050896,response to stimulus,9620,836,709.85,5.2e-11,2.33636e-07
GO:0019758,glycosinolate biosynthetic process,83,27,6.12,2.3e-10,4.64276666666667e-07
GO:0006790,sulfur compound metabolic process,659,92,48.63,3.1e-10,4.64276666666667e-07
GO:0044550,secondary metabolite biosynthetic proces...,303,57,22.36,1.0e-09,1.12325e-06
GO:0044272,sulfur compound biosynthetic process,273,50,20.14,3.2e-08,2.87552e-05
GO:1901659,glycosyl compound biosynthetic process,122,30,9,3.9e-08,2.92045e-05
GO:0019757,glycosinolate metabolic process,232,41,17.12,9.3e-08,5.96927142857143e-05
GO:0009611,response to wounding,391,70,28.85,1.2e-07,6.48988888888889e-05
GO:0019748,secondary metabolic process,766,95,56.52,1.3e-07,6.48988888888889e-05
GO:0006970,response to osmotic stress,1239,162,91.42,2.3e-07,0.000103339
GO:0044281,small molecule metabolic process,2883,274,212.73,2.7e-07,0.000110282727272727
GO:0006082,organic acid metabolic process,1994,197,147.14,1.0e-06,0.000374416666666667
GO:0016144,S-glycoside biosynthetic process,83,27,6.12,1.4e-06,0.000483861538461538
GO:0009414,response to water deprivation,684,102,50.47,1.8e-06,0.000577671428571429
GO:1901576,organic substance biosynthetic process,6874,557,507.23,2.2e-06,0.000658973333333333
GO:0009415,response to water,702,102,51.8,2.7e-06,0.00075819375
GO:0010438,cellular response to sulfur starvation,16,10,1.18,3.0e-06,0.000792882352941177
GO:0032774,RNA biosynthetic process,2471,191,182.33,4.3e-06,0.00104048421052632
GO:0006979,response to oxidative stress,662,98,48.85,4.4e-06,0.00104048421052632
GO:1901615,organic hydroxy compound metabolic proce...,588,71,43.39,5.3e-06,0.001190645
GO:1901657,glycosyl compound metabolic process,353,52,26.05,5.9e-06,0.00126231904761905
GO:0009625,response to insect,85,21,6.27,6.5e-06,0.00132747727272727
GO:0016053,organic acid biosynthetic process,896,107,66.12,1.0e-05,0.00195347826086957
GO:0019761,glucosinolate biosynthetic process,83,27,6.12,1.5e-05,0.002808125
GO:0044283,small molecule biosynthetic process,1163,133,85.82,1.6e-05,0.00287552
GO:0006950,response to stress,5778,558,426.35,1.8e-05,0.00311053846153846
GO:0015772,oligosaccharide transport,25,10,1.84,1.9e-05,0.00316174074074074
GO:0042430,indole-containing compound metabolic pro...,156,26,11.51,2.3e-05,0.00369067857142857
GO:0009058,biosynthetic process,7099,579,523.83,2.5e-05,0.00387327586206897
GO:0070813,hydrogen sulfide metabolic process,15,8,1.11,2.9e-05,0.00434323333333333
GO:0006351,transcription, DNA-templated,2457,190,181.3,3.5e-05,0.00507274193548387
GO:0009403,toxin biosynthetic process,40,12,2.95,4.3e-05,0.00603746875
GO:0010035,response to inorganic substance,1715,204,126.55,5.4e-05,0.00735218181818182
GO:0042744,hydrogen peroxide catabolic process,96,17,7.08,6.5e-05,0.00858955882352941
GO:0042435,indole-containing compound biosynthetic ...,90,19,6.64,9.4e-05,0.0120669142857143
GO:0019725,cellular homeostasis,507,59,37.41,0.00010,0.01235575
GO:0051252,regulation of RNA metabolic process,2405,182,177.46,0.00011,0.01235575
GO:0031668,cellular response to extracellular stimu...,368,50,27.15,0.00011,0.01235575
GO:0010431,seed maturation,104,18,7.67,0.00011,0.01235575
GO:0010200,response to chitin,220,41,16.23,0.00011,0.01235575
GO:0046394,carboxylic acid biosynthetic process,896,107,66.12,0.00012,0.0125386046511628
GO:1901617,organic hydroxy compound biosynthetic pr...,342,48,25.24,0.00012,0.0125386046511628
GO:0018208,peptidyl-proline modification,55,9,4.06,0.00012,0.0125386046511628
GO:0006415,translational termination,25,8,1.84,0.00015,0.0153170454545455
GO:1901700,response to oxygen-containing compound,2995,324,221,0.00022,0.0219657777777778
GO:0006629,lipid metabolic process,1593,148,117.55,0.00023,0.022465
GO:0051259,protein complex oligomerization,137,19,10.11,0.00029,0.0277227659574468
GO:0045454,cell redox homeostasis,211,31,15.57,0.00032,0.0299533333333333
GO:0006749,glutathione metabolic process,79,18,5.83,0.00035,0.0320928571428571
GO:0044249,cellular biosynthetic process,6643,532,490.18,0.00038,0.0341468
GO:0051186,cofactor metabolic process,757,79,55.86,0.00042,0.036452641509434
GO:0060255,regulation of macromolecule metabolic pr...,3608,259,266.23,0.00043,0.036452641509434
GO:0042221,response to chemical,5187,497,382.74,0.00043,0.036452641509434
GO:0010439,regulation of glucosinolate biosynthetic...,25,8,1.84,0.00053,0.044097962962963
GO:0010117,photoprotection,14,6,1.03,0.00059,0.0481392857142857
GO:0001558,regulation of cell growth,183,22,13.5,0.00060,0.0481392857142857
