gene:Bo00285s010	10
gene:Bo00285s020	3
gene:Bo00285s030	1
gene:Bo00285s040	123
gene:Bo00285s050	0
gene:Bo00285s060	0
gene:Bo00285s070	6
gene:Bo00285s080	0
gene:Bo00285s090	0
gene:Bo00285s100	24
gene:Bo00285s110	48
gene:Bo00285s120	2296
gene:Bo00285s130	5
gene:Bo00285s140	36
gene:Bo00285s150	0
gene:Bo00285s160	66
gene:Bo00285s170	7
gene:Bo00285s180	0
gene:Bo00285s190	9
gene:Bo00285s200	1
gene:Bo00285s210	1
gene:Bo00285s220	10
gene:Bo00285s230	23
gene:Bo00285s240	459
gene:Bo00285s250	27
gene:Bo00285s260	0
gene:Bo00285s270	0
gene:Bo00285s280	0
gene:Bo00285s290	0
gene:Bo00285s300	2
gene:Bo00285s310	12
gene:Bo00285s320	0
gene:Bo00285s330	0
gene:Bo00285s340	8311
gene:Bo00285s350	2
gene:Bo00285s360	31
gene:Bo00285s370	7642
gene:Bo00285s380	34
gene:Bo00285s390	94
gene:Bo00285s400	14
gene:Bo00285s410	529
gene:Bo00285s420	423
gene:Bo00285s430	176
gene:Bo00285s440	239
gene:Bo00285s450	3
gene:Bo00285s460	387
gene:Bo00285s470	11
gene:Bo00285s480	0
gene:Bo00285s490	24
gene:Bo00285s500	0
gene:Bo00285s510	536
gene:Bo00285s520	1
gene:Bo00285s530	0
gene:Bo00285s540	8
gene:Bo00285s550	296
gene:Bo00285s560	26
gene:Bo00285s570	55
gene:Bo00285s580	0
gene:Bo00285s590	0
gene:Bo00285s600	7
gene:Bo00285s610	0
gene:Bo00285s620	23
gene:Bo00285s630	131
gene:Bo00285s640	153
gene:Bo00285s650	298
gene:Bo00285s660	1
gene:Bo00285s670	0
gene:Bo00418s010	7
gene:Bo00418s020	272
gene:Bo00418s030	123
gene:Bo00418s040	2
gene:Bo00418s050	1
gene:Bo00418s060	3
gene:Bo00418s070	0
gene:Bo00418s080	1
gene:Bo00418s090	12
gene:Bo00418s100	18
gene:Bo00418s110	2
gene:Bo00418s120	29
gene:Bo00418s130	4
gene:Bo00418s140	0
gene:Bo00418s150	35
gene:Bo00418s160	1
gene:Bo00418s170	2
gene:Bo00418s180	0
gene:Bo00418s190	0
gene:Bo00418s200	0
gene:Bo00434s010	0
gene:Bo00434s020	1
gene:Bo00434s030	4
gene:Bo00434s040	3
gene:Bo00434s050	3
gene:Bo00434s060	6
gene:Bo00434s070	0
gene:Bo00434s080	8
gene:Bo00434s090	0
gene:Bo00434s100	2
gene:Bo00434s110	29
gene:Bo00434s120	0
gene:Bo00434s130	237
gene:Bo00434s140	0
gene:Bo00452s010	0
gene:Bo00452s020	0
gene:Bo00452s030	1
gene:Bo00452s040	0
gene:Bo00452s050	0
gene:Bo00452s060	1
gene:Bo00452s070	35
gene:Bo00452s080	0
gene:Bo00452s090	6
gene:Bo00452s100	0
gene:Bo00452s110	0
gene:Bo00452s120	0
gene:Bo00452s130	30
gene:Bo00452s140	42
gene:Bo00452s150	64
gene:Bo00452s160	1
gene:Bo00452s170	11
gene:Bo00452s180	1
gene:Bo00452s190	0
gene:Bo00452s200	1
gene:Bo00534s010	11
gene:Bo00534s020	0
gene:Bo00534s030	2
gene:Bo00534s040	5
gene:Bo00534s050	1
gene:Bo00534s060	93
gene:Bo00534s070	135
gene:Bo00534s080	0
gene:Bo00534s090	83
gene:Bo00534s100	14
gene:Bo00534s110	18
gene:Bo00534s120	3
gene:Bo00534s130	3
gene:Bo00534s140	6
gene:Bo00534s150	123
gene:Bo00534s160	59
gene:Bo00534s170	97
gene:Bo00534s180	276
gene:Bo00534s190	0
gene:Bo00534s200	22
gene:Bo00534s210	295
gene:Bo00534s220	0
gene:Bo00534s230	1
gene:Bo00576s010	1
gene:Bo00576s020	6
gene:Bo00576s030	5
gene:Bo00576s040	0
gene:Bo00576s050	0
gene:Bo00576s060	64
gene:Bo00576s070	5
gene:Bo00576s080	1
gene:Bo00576s090	0
gene:Bo00576s100	115
gene:Bo00576s110	274
gene:Bo00576s120	79
gene:Bo00576s130	0
gene:Bo00576s140	1
gene:Bo00576s150	7
gene:Bo00576s160	0
gene:Bo00576s170	1
gene:Bo00576s180	472
gene:Bo00576s190	1
gene:Bo00578s010	2
gene:Bo00578s020	64
gene:Bo00578s030	31
gene:Bo00578s040	19
gene:Bo00578s050	0
gene:Bo00578s060	24
gene:Bo00578s070	0
gene:Bo00578s080	0
gene:Bo00578s090	0
gene:Bo00578s100	460
gene:Bo00578s110	344
gene:Bo00578s120	0
gene:Bo00578s130	505
gene:Bo00578s140	293
gene:Bo00578s150	2
gene:Bo00578s160	2
gene:Bo00578s170	1434
gene:Bo00578s180	360
gene:Bo00578s190	124
gene:Bo00578s200	2
gene:Bo00578s210	0
gene:Bo00578s220	0
gene:Bo00578s230	11
gene:Bo00578s240	0
gene:Bo00578s250	0
gene:Bo00578s260	12
gene:Bo00578s270	3
gene:Bo00578s280	15
gene:Bo00579s010	50
gene:Bo00579s020	114
gene:Bo00579s030	3
