GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0032991,protein-containing complex,5498,429,309.27,8.8e-14,7.48e-11
GO:0031974,membrane-enclosed lumen,2624,224,147.6,1.3e-10,5.525e-08
GO:0070013,intracellular organelle lumen,2624,224,147.6,4.4e-08,1.24666666666667e-05
GO:0043233,organelle lumen,2624,224,147.6,1.1e-07,2.3375e-05
GO:0032993,protein-DNA complex,162,33,9.11,1.9e-07,3.23e-05
GO:0044424,intracellular part,25071,1516,1410.29,8.3e-07,0.000100785714285714
GO:0005622,intracellular,25071,1516,1410.29,8.3e-07,0.000100785714285714
GO:0043232,intracellular non-membrane-bounded organ...,3554,276,199.92,9.9e-07,0.000103888888888889
GO:0043228,non-membrane-bounded organelle,3554,276,199.92,1.1e-06,0.000103888888888889
GO:0044429,mitochondrial part,938,95,52.76,2.2e-06,0.000187
GO:0044428,nuclear part,2947,231,165.77,3.6e-06,0.000278181818181818
GO:0005739,mitochondrion,2432,200,136.8,4.1e-06,0.000290416666666667
GO:0044455,mitochondrial membrane part,343,36,19.29,4.9e-06,0.000309642857142857
GO:0005623,cell,29165,1689,1640.58,5.1e-06,0.000309642857142857
GO:0005730,nucleolus,1115,117,62.72,6.1e-06,0.00034
GO:0044464,cell part,29092,1685,1636.48,6.4e-06,0.00034
GO:0031966,mitochondrial membrane,677,69,38.08,7.6e-06,0.000363611111111111
GO:0000786,nucleosome,99,22,5.57,7.7e-06,0.000363611111111111
GO:0043226,organelle,22476,1341,1264.31,1.9e-05,0.00085
GO:0005740,mitochondrial envelope,697,70,39.21,2.0e-05,0.00085
GO:0044815,DNA packaging complex,108,22,6.08,2.2e-05,0.00089047619047619
GO:0010369,chromocenter,37,13,2.08,2.7e-05,0.00104318181818182
GO:0019866,organelle inner membrane,673,67,37.86,4.3e-05,0.00158913043478261
GO:0089701,U2AF,16,7,0.9,7.9e-05,0.00279791666666667
GO:0044422,organelle part,10825,683,608.93,8.9e-05,0.003026
GO:0070469,respiratory chain,175,19,9.84,0.00037,0.0120961538461538
GO:0005829,cytosol,4681,333,263.31,0.00045,0.0141666666666667
GO:0044391,ribosomal subunit,579,57,32.57,0.00050,0.0151785714285714
GO:1990904,ribonucleoprotein complex,1852,174,104.18,0.00115,0.0337068965517241
GO:0000780,condensed nuclear chromosome, centromeri...,15,5,0.84,0.00318,0.0901
GO:0005840,ribosome,891,76,50.12,0.00451,0.123661290322581
GO:0098805,whole membrane,2143,132,120.55,0.00492,0.1306875
GO:0098798,mitochondrial protein complex,300,36,16.88,0.00726,0.18175
GO:0000778,condensed nuclear chromosome kinetochore,11,4,0.62,0.00727,0.18175
