GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0015979,photosynthesis,432,75,25.58,1.1e-17,5.3317e-14
GO:0044281,small molecule metabolic process,3797,335,224.8,3.3e-14,7.99755e-11
GO:0006082,organic acid metabolic process,2580,237,152.74,3.2e-12,5.17013333333333e-09
GO:0010035,response to inorganic substance,2197,210,130.07,4.4e-11,5.3317e-08
GO:0018298,protein-chromophore linkage,91,21,5.39,4.8e-10,4.65312e-07
GO:1901568,fatty acid derivative metabolic process,187,35,11.07,1.1e-09,8.88616666666667e-07
GO:0006629,lipid metabolic process,2125,183,125.81,6.9e-08,4.4228875e-05
GO:0009628,response to abiotic stimulus,4663,377,276.07,7.3e-08,4.4228875e-05
GO:0055114,oxidation-reduction process,742,82,43.93,1.0e-07,5.38555555555556e-05
GO:1901570,fatty acid derivative biosynthetic proce...,135,25,7.99,8.9e-07,0.000431383
GO:0051707,response to other organism,2854,199,168.97,1.5e-06,0.000660954545454545
GO:0006091,generation of precursor metabolites and ...,608,65,36,1.7e-06,0.000686658333333333
GO:0016053,organic acid biosynthetic process,1236,119,73.18,4.5e-06,0.00167780769230769
GO:0030003,cellular cation homeostasis,308,43,18.23,5.4e-06,0.00186955714285714
GO:0009409,response to cold,955,102,56.54,8.2e-06,0.0024840875
GO:1901615,organic hydroxy compound metabolic proce...,758,75,44.88,8.2e-06,0.0024840875
GO:0044283,small molecule biosynthetic process,1548,143,91.65,1.1e-05,0.00313629411764706
GO:0015977,carbon fixation,87,17,5.15,1.2e-05,0.00323133333333333
GO:0006873,cellular ion homeostasis,334,43,19.77,2.4e-05,0.0058164
GO:0000302,response to reactive oxygen species,403,50,23.86,2.4e-05,0.0058164
GO:0019725,cellular homeostasis,667,64,39.49,2.6e-05,0.00590069565217391
GO:0042742,defense response to bacterium,1264,108,74.83,2.8e-05,0.00590069565217391
GO:0010118,stomatal movement,367,41,21.73,2.8e-05,0.00590069565217391
GO:0006790,sulfur compound metabolic process,868,80,51.39,3.3e-05,0.00664218518518518
GO:0019499,cyanide metabolic process,8,5,0.47,3.5e-05,0.00664218518518518
GO:0010119,regulation of stomatal movement,256,30,15.16,3.7e-05,0.00664218518518518
GO:0051259,protein complex oligomerization,158,21,9.35,3.7e-05,0.00664218518518518
