GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0031491,nucleosome binding,55,16,3.13,2.3e-07,0.0004462
GO:0003723,RNA binding,2532,217,144.2,5.9e-06,0.005723
GO:0003676,nucleic acid binding,7280,492,414.61,1.8e-05,0.01164
GO:0046982,protein heterodimerization activity,215,31,12.24,4.2e-05,0.02037
GO:0005198,structural molecule activity,973,85,55.41,6.1e-05,0.023668
GO:0016210,naringenin-chalcone synthase activity,7,4,0.4,0.00016,0.0517333333333333
GO:0045431,flavonol synthase activity,9,5,0.51,0.00025,0.06305
GO:0019200,carbohydrate kinase activity,82,12,4.67,0.00026,0.06305
GO:0046983,protein dimerization activity,1365,99,77.74,0.00055,0.118555555555556
GO:0031490,chromatin DNA binding,68,12,3.87,0.00076,0.14744
GO:0102148,N-acetyl-beta-D-galactosaminidase activi...,6,3,0.34,0.00114,0.201054545454545
GO:0030628,pre-mRNA 3'-splice site binding,21,7,1.2,0.00185,0.289507692307692
GO:0015929,hexosaminidase activity,7,3,0.4,0.00194,0.289507692307692
GO:0003682,chromatin binding,262,27,14.92,0.00292,0.384766666666667
GO:0016861,intramolecular oxidoreductase activity, ...,34,8,1.94,0.00315,0.384766666666667
GO:0016840,carbon-nitrogen lyase activity,43,8,2.45,0.00321,0.384766666666667
GO:0051087,chaperone binding,79,11,4.5,0.00343,0.384766666666667
GO:0031072,heat shock protein binding,127,15,7.23,0.00357,0.384766666666667
GO:0008447,L-ascorbate oxidase activity,11,3,0.63,0.00416,0.424757894736842
GO:0043169,cation binding,7215,429,410.91,0.00442,0.42874
GO:0004499,N,N-dimethylaniline monooxygenase activi...,44,6,2.51,0.00511,0.472066666666667
GO:0031406,carboxylic acid binding,188,19,10.71,0.00554,0.488527272727273
GO:0031492,nucleosomal DNA binding,27,10,1.54,0.00636,0.536452173913043
GO:0004751,ribose-5-phosphate isomerase activity,5,4,0.28,0.00674,0.543976
GO:0019205,nucleobase-containing compound kinase ac...,63,8,3.59,0.00701,0.543976
GO:0016671,oxidoreductase activity, acting on a sul...,51,8,2.9,0.00753,0.550385185185185
GO:0043177,organic acid binding,188,19,10.71,0.00766,0.550385185185185
GO:0033293,monocarboxylic acid binding,59,11,3.36,0.01090,0.755214285714286
GO:0019239,deaminase activity,28,5,1.59,0.01394,0.932537931034483
GO:0004791,thioredoxin-disulfide reductase activity,14,3,0.8,0.01621,1
GO:0003697,single-stranded DNA binding,146,16,8.32,0.01629,1
GO:0050662,coenzyme binding,964,61,54.9,0.01679,1
GO:0016817,hydrolase activity, acting on acid anhyd...,2025,124,115.33,0.01712,1
GO:0044877,protein-containing complex binding,429,36,24.43,0.01793,1
GO:0035174,histone serine kinase activity,6,2,0.34,0.01833,1
GO:0008022,protein C-terminus binding,11,3,0.63,0.01913,1
GO:0016781,phosphotransferase activity, paired acce...,13,3,0.74,0.02013,1
GO:0017151,DEAD/H-box RNA helicase binding,5,2,0.28,0.02050,1
GO:0030234,enzyme regulator activity,941,60,53.59,0.02065,1
GO:0009001,serine O-acetyltransferase activity,7,2,0.4,0.02330,1
GO:0008802,betaine-aldehyde dehydrogenase activity,5,3,0.28,0.02426,1
GO:0004345,glucose-6-phosphate dehydrogenase activi...,9,3,0.51,0.02640,1
GO:0005504,fatty acid binding,18,4,1.03,0.02699,1
GO:0035173,histone kinase activity,7,2,0.4,0.02777,1
GO:0004396,hexokinase activity,28,4,1.59,0.02936,1
GO:0016412,serine O-acyltransferase activity,7,2,0.4,0.02984,1
GO:0003954,NADH dehydrogenase activity,49,7,2.79,0.03101,1
GO:0022853,active ion transmembrane transporter act...,216,16,12.3,0.03139,1
GO:0003883,CTP synthase activity,9,2,0.51,0.03145,1
GO:0004143,diacylglycerol kinase activity,16,3,0.91,0.03349,1
GO:0070034,telomerase RNA binding,15,4,0.85,0.03370,1
GO:0008235,metalloexopeptidase activity,34,4,1.94,0.03538,1
GO:0047958,glycine:2-oxoglutarate aminotransferase ...,9,2,0.51,0.03626,1
GO:0008536,Ran GTPase binding,48,4,2.73,0.03652,1
GO:0070403,NAD+ binding,24,4,1.37,0.03719,1
GO:0050521,alpha-glucan, water dikinase activity,7,2,0.4,0.03730,1
GO:0016491,oxidoreductase activity,2964,180,168.81,0.03779,1
GO:0008113,peptide-methionine (S)-S-oxide reductase...,10,4,0.57,0.03790,1
GO:0016860,intramolecular oxidoreductase activity,111,11,6.32,0.03860,1
GO:0019787,ubiquitin-like protein transferase activ...,779,49,44.37,0.03990,1
GO:0019840,isoprenoid binding,40,6,2.28,0.04103,1
GO:0140101,catalytic activity, acting on a tRNA,242,19,13.78,0.04133,1
GO:0042562,hormone binding,68,8,3.87,0.04327,1
GO:0051787,misfolded protein binding,48,6,2.73,0.04470,1
GO:0042625,ATPase coupled ion transmembrane transpo...,216,16,12.3,0.04481,1
GO:0019136,deoxynucleoside kinase activity,11,4,0.63,0.04511,1
GO:0016741,transferase activity, transferring one-c...,560,37,31.89,0.04717,1
GO:1990259,histone-glutamine methyltransferase acti...,7,2,0.4,0.04976,1
GO:0051082,unfolded protein binding,295,23,16.8,0.05076,1
GO:0050038,L-xylulose reductase (NADP+) activity,5,2,0.28,0.05127,1
GO:0044105,L-xylulose reductase (NAD+) activity,5,2,0.28,0.05127,1
GO:0022890,inorganic cation transmembrane transport...,894,49,50.92,0.05186,1
GO:0016706,oxidoreductase activity, acting on paire...,134,12,7.63,0.05189,1
GO:0046933,proton-transporting ATP synthase activit...,54,6,3.08,0.05218,1
GO:0050661,NADP binding,174,15,9.91,0.05350,1
GO:0004747,ribokinase activity,9,2,0.51,0.05361,1
GO:0010427,abscisic acid binding,32,6,1.82,0.05445,1
GO:0017077,oxidative phosphorylation uncoupler acti...,8,2,0.46,0.05499,1
GO:0005310,dicarboxylic acid transmembrane transpor...,39,3,2.22,0.05600,1
GO:0004029,aldehyde dehydrogenase (NAD) activity,29,5,1.65,0.05654,1
GO:0008327,methyl-CpG binding,26,4,1.48,0.05778,1
GO:0004619,phosphoglycerate mutase activity,8,3,0.46,0.05779,1
GO:0016635,oxidoreductase activity, acting on the C...,16,3,0.91,0.05996,1
GO:0030515,snoRNA binding,59,9,3.36,0.06074,1
GO:0004161,dimethylallyltranstransferase activity,15,2,0.85,0.06137,1
GO:0004177,aminopeptidase activity,58,5,3.3,0.06625,1
GO:0015141,succinate transmembrane transporter acti...,9,2,0.51,0.06841,1
GO:0004307,ethanolaminephosphotransferase activity,7,2,0.4,0.07000,1
GO:0016629,12-oxophytodienoate reductase activity,5,1,0.28,0.07143,1
GO:0004616,phosphogluconate dehydrogenase (decarbox...,6,2,0.34,0.07322,1
GO:0004090,carbonyl reductase (NADPH) activity,6,2,0.34,0.07322,1
GO:0070180,large ribosomal subunit rRNA binding,29,5,1.65,0.07348,1
GO:0005488,binding,20953,1220,1193.32,0.07480,1
GO:0004714,transmembrane receptor protein tyrosine ...,47,4,2.68,0.07527,1
GO:0048029,monosaccharide binding,96,9,5.47,0.07710,1
GO:0050284,sinapate 1-glucosyltransferase activity,8,2,0.46,0.07727,1
GO:0008324,cation transmembrane transporter activit...,986,52,56.16,0.07816,1
GO:0016661,oxidoreductase activity, acting on other...,8,2,0.46,0.08063,1
GO:0016894,endonuclease activity, active with eithe...,19,3,1.08,0.08174,1
