GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0046906,tetrapyrrole binding,626,68,35.31,1.9e-12,2.4928e-09
GO:0016491,oxidoreductase activity,2703,231,152.46,1.2e-10,7.872e-08
GO:0016209,antioxidant activity,215,35,12.13,1.6e-08,6.99733333333333e-06
GO:0043167,ion binding,5278,340,297.7,1.8e-07,5.904e-05
GO:0004020,adenylylsulfate kinase activity,8,5,0.45,3.0e-06,0.0007872
GO:0004551,nucleotide diphosphatase activity,13,6,0.73,1.1e-05,0.00240533333333333
GO:0016782,transferase activity, transferring sulfu...,74,14,4.17,3.2e-05,0.00599771428571429
GO:0009055,electron carrier activity,830,75,46.82,4.5e-05,0.00738
GO:0005506,iron ion binding,620,59,34.97,0.00017,0.0247822222222222
GO:0042625,ATPase coupled ion transmembrane transpo...,204,17,11.51,0.00058,0.076096
GO:0016879,ligase activity, forming carbon-nitrogen...,258,24,14.55,0.00070,0.0834909090909091
GO:0016790,thiolester hydrolase activity,32,7,1.8,0.00114,0.111905882352941
GO:0042578,phosphoric ester hydrolase activity,653,50,36.83,0.00131,0.111905882352941
GO:0032561,guanyl ribonucleotide binding,440,28,24.82,0.00136,0.111905882352941
GO:0004525,ribonuclease III activity,17,4,0.96,0.00136,0.111905882352941
GO:0005525,GTP binding,440,28,24.82,0.00139,0.111905882352941
GO:0004148,dihydrolipoyl dehydrogenase activity,9,3,0.51,0.00145,0.111905882352941
GO:0016684,oxidoreductase activity, acting on perox...,168,26,9.48,0.00164,0.11808
GO:0019001,guanyl nucleotide binding,448,28,25.27,0.00175,0.11808
GO:0019825,oxygen binding,379,33,21.38,0.00180,0.11808
GO:0015036,disulfide oxidoreductase activity,159,23,8.97,0.00194,0.12120380952381
GO:0044769,ATPase activity, coupled to transmembran...,83,13,4.68,0.00206,0.122850909090909
GO:0016709,oxidoreductase activity, acting on paire...,106,17,5.98,0.00239,0.133933333333333
GO:0016758,transferase activity, transferring hexos...,707,60,39.88,0.00245,0.133933333333333
GO:0032296,double-stranded RNA-specific ribonucleas...,17,4,0.96,0.00262,0.136246153846154
GO:0072341,modified amino acid binding,20,5,1.13,0.00270,0.136246153846154
GO:0016530,metallochaperone activity,6,3,0.34,0.00315,0.153066666666667
GO:0098599,palmitoyl hydrolase activity,7,3,0.39,0.00357,0.162250666666667
GO:0004602,glutathione peroxidase activity,12,6,0.68,0.00367,0.162250666666667
GO:0016165,linoleate 13S-lipoxygenase activity,24,6,1.35,0.00371,0.162250666666667
GO:0005253,anion channel activity,28,5,1.58,0.00439,0.173396756756757
GO:0008289,lipid binding,340,29,19.18,0.00441,0.173396756756757
GO:0047631,ADP-ribose diphosphatase activity,8,3,0.45,0.00448,0.173396756756757
GO:0015250,water channel activity,55,9,3.1,0.00463,0.173396756756757
GO:1900750,oligopeptide binding,13,4,0.73,0.00480,0.173396756756757
GO:0004096,catalase activity,9,5,0.51,0.00488,0.173396756756757
GO:0048037,cofactor binding,859,61,48.45,0.00489,0.173396756756757
GO:0030414,peptidase inhibitor activity,92,10,5.19,0.00521,0.174824
GO:0043565,sequence-specific DNA binding,876,55,49.41,0.00533,0.174824
GO:0016757,transferase activity, transferring glyco...,875,64,49.35,0.00533,0.174824
GO:0005509,calcium ion binding,381,37,21.49,0.00552,0.17664
GO:0005544,calcium-dependent phospholipid binding,15,4,0.85,0.00586,0.180933953488372
GO:0005372,water transmembrane transporter activity,55,9,3.1,0.00593,0.180933953488372
GO:0016531,copper chaperone activity,6,3,0.34,0.00717,0.213342608695652
GO:0033549,MAP kinase phosphatase activity,5,3,0.28,0.00741,0.213342608695652
GO:0008171,O-methyltransferase activity,74,10,4.17,0.00748,0.213342608695652
GO:0004679,AMP-activated protein kinase activity,5,2,0.28,0.00791,0.220806808510638
GO:0031072,heat shock protein binding,203,18,11.45,0.00859,0.234553469387755
GO:0008083,growth factor activity,11,4,0.62,0.00876,0.234553469387755
GO:0001871,pattern binding,27,5,1.52,0.01050,0.27552
GO:0005343,organic acid:sodium symporter activity,15,4,0.85,0.01072,0.275777254901961
GO:0016721,oxidoreductase activity, acting on super...,17,5,0.96,0.01149,0.289901538461538
GO:0016836,hydro-lyase activity,146,17,8.24,0.01243,0.307701132075472
GO:0050897,cobalt ion binding,97,12,5.47,0.01387,0.336434285714286
GO:0046983,protein dimerization activity,622,42,35.08,0.01420,0.336434285714286
GO:0008308,voltage-gated anion channel activity,26,5,1.47,0.01436,0.336434285714286
GO:0004793,threonine aldolase activity,5,3,0.28,0.01512,0.348025263157895
GO:0016653,oxidoreductase activity, acting on NAD(P...,14,3,0.79,0.01569,0.354918620689655
GO:0004312,fatty acid synthase activity,42,6,2.37,0.01824,0.40560813559322
GO:0019842,vitamin binding,59,6,3.33,0.02032,0.444330666666667
GO:0015077,monovalent inorganic cation transmembran...,362,30,20.42,0.02146,0.449975
GO:0000254,C-4 methylsterol oxidase activity,8,4,0.45,0.02177,0.449975
GO:0004629,phospholipase C activity,27,4,1.52,0.02177,0.449975
GO:0016829,lyase activity,629,49,35.48,0.02195,0.449975
GO:0009011,starch synthase activity,7,3,0.39,0.02274,0.458206060606061
GO:0070035,purine NTP-dependent helicase activity,212,10,11.96,0.02305,0.458206060606061
GO:0019829,cation-transporting ATPase activity,157,16,8.86,0.02391,0.468196571428571
GO:0015370,solute:sodium symporter activity,17,4,0.96,0.02439,0.468196571428571
GO:0005381,iron ion transmembrane transporter activ...,22,3,1.24,0.02476,0.468196571428571
GO:0005244,voltage-gated ion channel activity,56,5,3.16,0.02498,0.468196571428571
GO:0030527,structural constituent of chromatin,11,3,0.62,0.02542,0.469732957746479
GO:0050486,intramolecular transferase activity, tra...,14,2,0.79,0.02610,0.4756
GO:0010181,FMN binding,72,7,4.06,0.02681,0.475643733333333
GO:0046961,proton-transporting ATPase activity, rot...,69,11,3.89,0.02714,0.475643733333333
GO:0043168,anion binding,325,30,18.33,0.02719,0.475643733333333
GO:0008028,monocarboxylic acid transmembrane transp...,11,3,0.62,0.02989,0.504888470588235
GO:0005319,lipid transporter activity,50,7,2.82,0.03021,0.504888470588235
GO:0019202,amino acid kinase activity,19,3,1.07,0.03038,0.504888470588235
GO:0022853,active ion transmembrane transporter act...,214,18,12.07,0.03060,0.504888470588235
GO:0004311,farnesyltranstransferase activity,18,3,1.02,0.03110,0.504888470588235
GO:0015334,high-affinity oligopeptide transporter a...,5,2,0.28,0.03160,0.504888470588235
GO:0009916,alternative oxidase activity,8,3,0.45,0.03162,0.504888470588235
GO:0004721,phosphoprotein phosphatase activity,349,34,19.69,0.03233,0.504888470588235
GO:1901618,organic hydroxy compound transmembrane t...,31,5,1.75,0.03270,0.504888470588235
GO:0042803,protein homodimerization activity,118,12,6.66,0.03271,0.504888470588235
GO:0008312,7S RNA binding,18,3,1.02,0.03395,0.512393043478261
GO:0036442,hydrogen-exporting ATPase activity,90,13,5.08,0.03453,0.512393043478261
GO:0016769,transferase activity, transferring nitro...,124,12,6.99,0.03467,0.512393043478261
GO:0016627,oxidoreductase activity, acting on the C...,116,16,6.54,0.03514,0.512393043478261
GO:0033170,protein-DNA loading ATPase activity,9,2,0.51,0.03550,0.512393043478261
GO:0050062,long-chain-fatty-acyl-CoA reductase acti...,7,3,0.39,0.03578,0.512393043478261
GO:0022832,voltage-gated channel activity,56,5,3.16,0.03593,0.512393043478261
GO:0016420,malonyltransferase activity,6,2,0.34,0.03704,0.519077446808511
GO:0080046,quercetin 4'-O-glucosyltransferase activ...,10,3,0.56,0.03719,0.519077446808511
GO:0004197,cysteine-type endopeptidase activity,85,6,4.79,0.03799,0.524661894736842
GO:0017057,6-phosphogluconolactonase activity,7,2,0.39,0.03975,0.537518367346939
GO:0004765,shikimate kinase activity,9,2,0.51,0.03990,0.537518367346939
GO:0004702,receptor signaling protein serine/threon...,66,5,3.72,0.04015,0.537518367346939
GO:0030247,polysaccharide binding,27,5,1.52,0.04081,0.540835555555556
GO:0016229,steroid dehydrogenase activity,16,4,0.9,0.04166,0.5465792
GO:0008047,enzyme activator activity,53,7,2.99,0.04386,0.569000388349515
GO:0051287,NAD binding,89,7,5.02,0.04456,0.569000388349515
GO:0015645,fatty acid ligase activity,19,2,1.07,0.04467,0.569000388349515
GO:0003984,acetolactate synthase activity,6,2,0.34,0.04615,0.574804528301887
GO:0003725,double-stranded RNA binding,34,4,1.92,0.04629,0.574804528301887
GO:0016832,aldehyde-lyase activity,34,5,1.92,0.04644,0.574804528301887
GO:0097472,cyclin-dependent protein kinase activity,71,5,4,0.04834,0.584140917431193
GO:0050502,cis-zeatin O-beta-D-glucosyltransferase ...,11,3,0.62,0.04853,0.584140917431193
GO:0050403,trans-zeatin O-beta-D-glucosyltransferas...,11,3,0.62,0.04853,0.584140917431193
GO:0017110,nucleoside-diphosphatase activity,8,2,0.45,0.04916,0.586344727272727
GO:1901681,sulfur compound binding,28,4,1.58,0.05088,0.592954336283186
GO:0030060,L-malate dehydrogenase activity,16,3,0.9,0.05090,0.592954336283186
GO:0016774,phosphotransferase activity, carboxyl gr...,22,3,1.24,0.05107,0.592954336283186
GO:0043295,glutathione binding,13,4,0.73,0.05242,0.593846779661017
GO:0004693,cyclin-dependent protein serine/threonin...,71,5,4,0.05251,0.593846779661017
GO:0030742,GTP-dependent protein binding,8,2,0.45,0.05306,0.593846779661017
GO:0015923,mannosidase activity,17,3,0.96,0.05312,0.593846779661017
GO:0080044,quercetin 7-O-glucosyltransferase activi...,19,4,1.07,0.05341,0.593846779661017
GO:0061134,peptidase regulator activity,92,10,5.19,0.05404,0.595802352941176
GO:0004364,glutathione transferase activity,103,12,5.81,0.05589,0.611064
GO:0016765,transferase activity, transferring alkyl...,224,18,12.63,0.05748,0.620188852459016
GO:0019213,deacetylase activity,30,4,1.69,0.05767,0.620188852459016
GO:0003689,DNA clamp loader activity,9,2,0.51,0.06040,0.644266666666667
GO:0046912,transferase activity, transferring acyl ...,37,5,2.09,0.06332,0.669966451612903
GO:0030246,carbohydrate binding,193,15,10.89,0.06611,0.676872727272727
GO:0050661,NADP binding,78,6,4.4,0.06619,0.676872727272727
GO:0009927,histidine phosphotransfer kinase activit...,12,2,0.68,0.06654,0.676872727272727
GO:0008172,S-methyltransferase activity,16,3,0.9,0.06751,0.676872727272727
GO:0051861,glycolipid binding,11,2,0.62,0.06785,0.676872727272727
GO:0005102,receptor binding,46,5,2.59,0.06786,0.676872727272727
GO:0016672,oxidoreductase activity, acting on a sul...,5,2,0.28,0.06810,0.676872727272727
GO:0009973,adenylyl-sulfate reductase activity,5,2,0.28,0.06810,0.676872727272727
GO:0016688,L-ascorbate peroxidase activity,11,4,0.62,0.06877,0.678392781954887
GO:0008443,phosphofructokinase activity,30,3,1.69,0.07062,0.689698630136986
GO:0004175,endopeptidase activity,560,24,31.59,0.07281,0.689698630136986
GO:0005057,receptor signaling protein activity,66,5,3.72,0.07300,0.689698630136986
GO:0070001,aspartic-type peptidase activity,157,9,8.86,0.07345,0.689698630136986
GO:0009815,1-aminocyclopropane-1-carboxylate oxidas...,28,6,1.58,0.07347,0.689698630136986
GO:0008199,ferric iron binding,5,2,0.28,0.07381,0.689698630136986
GO:0003746,translation elongation factor activity,72,6,4.06,0.07461,0.689698630136986
GO:0031543,peptidyl-proline dioxygenase activity,6,2,0.34,0.07463,0.689698630136986
GO:0004713,protein tyrosine kinase activity,35,3,1.97,0.07477,0.689698630136986
GO:0004806,triglyceride lipase activity,79,7,4.46,0.07590,0.689698630136986
GO:0003993,acid phosphatase activity,88,11,4.96,0.07654,0.689698630136986
GO:0015291,secondary active transmembrane transport...,507,35,28.6,0.07668,0.689698630136986
GO:0009374,biotin binding,5,2,0.28,0.07675,0.689698630136986
GO:0019899,enzyme binding,142,11,8.01,0.07878,0.697517894736842
GO:1901682,sulfur compound transmembrane transporte...,28,4,1.58,0.07931,0.697517894736842
GO:0050660,flavin adenine dinucleotide binding,252,14,14.21,0.07960,0.697517894736842
GO:1901505,carbohydrate derivative transporter acti...,89,9,5.02,0.07976,0.697517894736842
GO:0005507,copper ion binding,454,35,25.61,0.08045,0.697517894736842
GO:0016620,oxidoreductase activity, acting on the a...,91,11,5.13,0.08081,0.697517894736842
GO:0008138,protein tyrosine/serine/threonine phosph...,25,5,1.41,0.08219,0.704792679738562
GO:0022891,substrate-specific transmembrane transpo...,1430,90,80.66,0.08530,0.723546838709677
GO:0015205,nucleobase transmembrane transporter act...,38,5,2.14,0.08548,0.723546838709677
GO:0015116,sulfate transmembrane transporter activi...,26,3,1.47,0.08701,0.73177641025641
GO:0004124,cysteine synthase activity,14,3,0.79,0.08841,0.738814777070064
GO:0032451,demethylase activity,9,2,0.51,0.09245,0.767686075949367
GO:0003677,DNA binding,4272,195,240.96,0.09706,0.79704
GO:0001071,nucleic acid binding transcription facto...,3126,193,176.32,0.09720,0.79704
GO:0052834,inositol monophosphate phosphatase activ...,6,2,0.34,0.09804,0.798934658385093
GO:0015605,organophosphate ester transmembrane tran...,38,4,2.14,0.10242,0.829475555555556
GO:0015119,hexose phosphate transmembrane transport...,6,2,0.34,0.10421,0.83512
GO:0004733,pyridoxamine-phosphate oxidase activity,10,3,0.56,0.10439,0.83512
GO:0015081,sodium ion transmembrane transporter act...,86,9,4.85,0.10536,0.837771636363636
GO:0080030,methyl indole-3-acetate esterase activit...,12,2,0.68,0.10841,0.841840941176471
GO:0030515,snoRNA binding,14,2,0.79,0.10868,0.841840941176471
GO:0005484,SNAP receptor activity,53,5,2.99,0.10895,0.841840941176471
GO:0033765,steroid dehydrogenase activity, acting o...,9,3,0.51,0.10900,0.841840941176471
GO:0016779,nucleotidyltransferase activity,366,19,20.64,0.10908,0.841840941176471
GO:0016168,chlorophyll binding,46,8,2.59,0.11244,0.861190697674419
GO:0003924,GTPase activity,197,12,11.11,0.11290,0.861190697674419
GO:0004735,pyrroline-5-carboxylate reductase activi...,6,2,0.34,0.11453,0.868332873563218
GO:0016846,carbon-sulfur lyase activity,54,7,3.05,0.11516,0.868332873563218
GO:0004345,glucose-6-phosphate dehydrogenase activi...,11,2,0.62,0.11891,0.884170726256983
GO:0051540,metal cluster binding,113,9,6.37,0.11928,0.884170726256983
GO:0004779,sulfate adenylyltransferase activity,8,2,0.45,0.11953,0.884170726256983
GO:0016638,oxidoreductase activity, acting on the C...,97,12,5.47,0.12013,0.884170726256983
GO:0004784,superoxide dismutase activity,17,5,0.96,0.12063,0.884170726256983
GO:0016776,phosphotransferase activity, phosphate g...,32,3,1.8,0.12495,0.910746666666667
GO:0004824,lysine-tRNA ligase activity,6,1,0.34,0.12660,0.917675138121547
GO:0003824,catalytic activity,15704,912,885.77,0.12983,0.935917362637363
GO:0004550,nucleoside diphosphate kinase activity,11,2,0.62,0.13228,0.948368087431694
GO:0030234,enzyme regulator activity,494,32,27.86,0.13530,0.964747826086957
GO:0033218,amide binding,54,5,3.05,0.13694,0.971163675675676
GO:0015368,calcium:cation antiporter activity,16,2,0.9,0.13834,0.975817634408602
GO:0016628,oxidoreductase activity, acting on the C...,34,7,1.92,0.14259,1
GO:0036440,citrate synthase activity,11,3,0.62,0.14377,1
