GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0044710,single-organism metabolic process,5875,482,333.74,3.4e-18,9.435e-15
GO:0050896,response to stimulus,8683,661,493.25,1.3e-17,1.80375e-14
GO:0006790,sulfur compound metabolic process,317,53,18.01,3.9e-12,3.6075e-09
GO:0044272,sulfur compound biosynthetic process,156,35,8.86,1.3e-11,9.01875e-09
GO:0006082,organic acid metabolic process,1639,157,93.11,5.9e-11,3.2745e-08
GO:0009415,response to water,462,76,26.24,1.6e-08,6.9375e-06
GO:0044699,single-organism process,13521,891,768.08,1.8e-08,6.9375e-06
GO:0009414,response to water deprivation,454,76,25.79,2.0e-08,6.9375e-06
GO:0043255,regulation of carbohydrate biosynthetic ...,24,11,1.36,3.1e-08,9.55833333333333e-06
GO:1901700,response to oxygen-containing compound,2097,235,119.12,1.0e-07,2.775e-05
GO:0010439,regulation of glucosinolate biosynthetic...,16,9,0.91,1.1e-07,2.775e-05
GO:0006950,response to stress,4457,402,253.19,2.1e-07,4.85625e-05
GO:0044550,secondary metabolite biosynthetic proces...,260,48,14.77,3.0e-07,6.40384615384615e-05
GO:0006109,regulation of carbohydrate metabolic pro...,31,11,1.76,8.8e-07,0.000174428571428571
GO:1900376,regulation of secondary metabolite biosy...,19,9,1.08,1.1e-06,0.0002035
GO:0001101,response to acid chemical,1514,178,86,1.4e-06,0.0002428125
GO:0010675,regulation of cellular carbohydrate meta...,21,9,1.19,2.0e-06,0.00032375
GO:0044711,single-organism biosynthetic process,2240,202,127.25,2.1e-06,0.00032375
GO:0019748,secondary metabolic process,471,67,26.76,3.1e-06,0.000444
GO:0042744,hydrogen peroxide catabolic process,16,8,0.91,3.2e-06,0.000444
GO:0072593,reactive oxygen species metabolic proces...,65,15,3.69,4.1e-06,0.000541785714285714
GO:0051707,response to other organism,1236,107,70.21,5.0e-06,0.000630681818181818
GO:0031668,cellular response to extracellular stimu...,215,31,12.21,5.5e-06,0.000663586956521739
GO:0042221,response to chemical,3952,355,224.5,6.8e-06,0.00078625
GO:0009628,response to abiotic stimulus,3099,288,176.04,8.3e-06,0.0009213
GO:0045454,cell redox homeostasis,250,34,14.2,1.1e-05,0.00117403846153846
GO:0009719,response to endogenous stimulus,2147,210,121.96,1.2e-05,0.00123333333333333
GO:0019757,glycosinolate metabolic process,116,27,6.59,1.3e-05,0.00128839285714286
GO:0006979,response to oxidative stress,547,77,31.07,2.1e-05,0.00200948275862069
GO:0043455,regulation of secondary metabolic proces...,31,10,1.76,2.3e-05,0.0021275
GO:0042762,regulation of sulfur metabolic process,31,10,1.76,2.6e-05,0.00232741935483871
GO:0019725,cellular homeostasis,419,49,23.8,3.1e-05,0.00268828125
GO:0006629,lipid metabolic process,1226,102,69.64,8.9e-05,0.00742720588235294
GO:0006970,response to osmotic stress,1134,128,64.42,9.1e-05,0.00742720588235294
GO:0016053,organic acid biosynthetic process,740,73,42.04,0.00012,0.00951428571428571
GO:0019758,glycosinolate biosynthetic process,75,24,4.26,0.00016,0.0123333333333333
GO:0033993,response to lipid,974,116,55.33,0.00017,0.0124144736842105
GO:0090662,ATP hydrolysis coupled transmembrane tra...,78,14,4.43,0.00017,0.0124144736842105
GO:0010035,response to inorganic substance,1546,171,87.82,0.00018,0.0128076923076923
GO:0009968,negative regulation of signal transducti...,71,13,4.03,0.00019,0.01318125
GO:0001932,regulation of protein phosphorylation,59,8,3.35,0.00020,0.0132142857142857
GO:0023057,negative regulation of signaling,71,13,4.03,0.00020,0.0132142857142857
GO:0065008,regulation of biological quality,928,81,52.72,0.00028,0.0180697674418605
GO:0042325,regulation of phosphorylation,66,9,3.75,0.00030,0.0189204545454545
GO:0009642,response to light intensity,151,22,8.58,0.00032,0.0197333333333333
GO:0010648,negative regulation of cell communicatio...,71,13,4.03,0.00036,0.0217173913043478
GO:0043408,regulation of MAPK cascade,5,4,0.28,0.00041,0.0242074468085106
