GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0016782,transferase activity, transferring sulfu...,74,15,5.78,0.00041,0.32144
GO:0043531,ADP binding,417,49,32.57,0.00071,0.32144
GO:0004674,protein serine/threonine kinase activity,1470,108,114.8,0.00088,0.32144
GO:0004345,glucose-6-phosphate dehydrogenase activi...,11,5,0.86,0.00098,0.32144
GO:0050062,long-chain-fatty-acyl-CoA reductase acti...,7,4,0.55,0.00143,0.362589090909091
GO:0003723,RNA binding,1373,128,107.23,0.00196,0.362589090909091
GO:0005198,structural molecule activity,929,97,72.55,0.00219,0.362589090909091
GO:0016721,oxidoreductase activity, acting on super...,17,6,1.33,0.00263,0.362589090909091
GO:0004532,exoribonuclease activity,25,6,1.95,0.00263,0.362589090909091
GO:0016817,hydrolase activity, acting on acid anhyd...,1709,155,133.47,0.00289,0.362589090909091
GO:0072341,modified amino acid binding,20,6,1.56,0.00304,0.362589090909091
GO:1900750,oligopeptide binding,13,4,1.02,0.00480,0.5248
GO:0030755,quercetin 3-O-methyltransferase activity,13,5,1.02,0.00652,0.612891428571429
GO:0030515,snoRNA binding,14,5,1.09,0.00654,0.612891428571429
GO:0030414,peptidase inhibitor activity,92,14,7.18,0.00872,0.690768
GO:0004311,farnesyltranstransferase activity,18,4,1.41,0.00897,0.690768
GO:0008171,O-methyltransferase activity,74,14,5.78,0.00923,0.690768
GO:0016209,antioxidant activity,215,27,16.79,0.00989,0.690768
GO:0043167,ion binding,5278,444,412.19,0.01028,0.690768
GO:0004784,superoxide dismutase activity,17,6,1.33,0.01053,0.690768
GO:0033799,myricetin 3'-O-methyltransferase activit...,13,5,1.02,0.01111,0.694110476190476
GO:0008308,voltage-gated anion channel activity,26,5,2.03,0.01436,0.808898461538461
GO:0004197,cysteine-type endopeptidase activity,85,12,6.64,0.01498,0.808898461538461
GO:0016984,ribulose-bisphosphate carboxylase activi...,14,4,1.09,0.01550,0.808898461538461
GO:0046872,metal ion binding,4821,417,376.5,0.01590,0.808898461538461
GO:0022892,substrate-specific transporter activity,1659,139,129.56,0.01603,0.808898461538461
GO:0016491,oxidoreductase activity,2703,243,211.09,0.01735,0.843081481481482
GO:0019200,carbohydrate kinase activity,82,11,6.4,0.01826,0.855611428571428
GO:1901682,sulfur compound transmembrane transporte...,28,6,2.19,0.01912,0.865015172413793
GO:0061134,peptidase regulator activity,92,14,7.18,0.01978,0.865045333333333
GO:0016835,carbon-oxygen lyase activity,278,34,21.71,0.02077,0.87904
GO:0008026,ATP-dependent helicase activity,212,27,16.56,0.02228,0.91348
GO:0003697,single-stranded DNA binding,46,7,3.59,0.02608,1
GO:0016630,protochlorophyllide reductase activity,6,2,0.47,0.02674,1
GO:0047631,ADP-ribose diphosphatase activity,8,3,0.62,0.02899,1
GO:0004335,galactokinase activity,11,3,0.86,0.02977,1
GO:0016796,exonuclease activity, active with either...,26,6,2.03,0.03103,1
GO:0016741,transferase activity, transferring one-c...,468,47,36.55,0.03269,1
GO:0019137,thioglucosidase activity,17,4,1.33,0.03425,1
GO:0033170,protein-DNA loading ATPase activity,9,2,0.7,0.03550,1
GO:0004652,polynucleotide adenylyltransferase activ...,13,4,1.02,0.03565,1
GO:0000215,tRNA 2'-phosphotransferase activity,5,2,0.39,0.03657,1
GO:0033549,MAP kinase phosphatase activity,5,2,0.39,0.03684,1
GO:0004177,aminopeptidase activity,44,6,3.44,0.03696,1
GO:0004527,exonuclease activity,79,9,6.17,0.03879,1
GO:0004806,triglyceride lipase activity,79,10,6.17,0.03994,1
GO:0005200,structural constituent of cytoskeleton,68,12,5.31,0.04156,1
GO:0016646,oxidoreductase activity, acting on the C...,27,5,2.11,0.04234,1
GO:0052689,carboxylic ester hydrolase activity,332,27,25.93,0.04248,1
GO:0046906,tetrapyrrole binding,626,59,48.89,0.04380,1
GO:0009927,histidine phosphotransfer kinase activit...,12,3,0.94,0.04466,1
GO:0005366,myo-inositol:proton symporter activity,6,2,0.47,0.04559,1
GO:0003917,DNA topoisomerase type I activity,9,3,0.7,0.04743,1
GO:0008409,5'-3' exonuclease activity,14,4,1.09,0.04743,1
GO:0051002,ligase activity, forming nitrogen-metal ...,5,2,0.39,0.04957,1
GO:0008665,2'-phosphotransferase activity,5,2,0.39,0.05062,1
GO:0005506,iron ion binding,620,63,48.42,0.05412,1
GO:0046912,transferase activity, transferring acyl ...,37,6,2.89,0.05529,1
GO:0004747,ribokinase activity,23,4,1.8,0.05681,1
GO:0050486,intramolecular transferase activity, tra...,14,4,1.09,0.05738,1
GO:0004654,polyribonucleotide nucleotidyltransferas...,6,2,0.47,0.06104,1
GO:0047763,caffeate O-methyltransferase activity,13,5,1.02,0.06183,1
GO:0042625,ATPase coupled ion transmembrane transpo...,204,22,15.93,0.06228,1
GO:0019206,nucleoside kinase activity,12,2,0.94,0.06377,1
GO:0080030,methyl indole-3-acetate esterase activit...,12,3,0.94,0.06439,1
GO:0009055,electron carrier activity,830,77,64.82,0.06615,1
