GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0048037,cofactor binding,1466,269,157.05,1.5e-22,2.6685e-19
GO:0016491,oxidoreductase activity,2141,352,229.36,4.3e-15,3.82485e-12
GO:0046906,tetrapyrrole binding,485,102,51.96,3.5e-14,2.0755e-11
GO:0019137,thioglucosidase activity,18,13,1.93,2.1e-08,9.33975e-06
GO:0005506,iron ion binding,437,88,46.81,9.4e-08,3.34452e-05
GO:0102799,glucosinolate glucohydrolase activity,17,12,1.82,1.2e-07,3.558e-05
GO:0019904,protein domain specific binding,174,40,18.64,1.7e-07,4.32042857142857e-05
GO:0016209,antioxidant activity,195,44,20.89,1.3e-06,0.0002890875
GO:0016168,chlorophyll binding,51,18,5.46,3.2e-06,0.000632533333333333
GO:0008171,O-methyltransferase activity,80,18,8.57,4.6e-05,0.0081834
GO:0001067,regulatory region nucleic acid binding,656,82,70.27,0.00011,0.01779
GO:0016829,lyase activity,528,88,56.56,0.00012,0.01779
GO:0044212,transcription regulatory region DNA bind...,656,82,70.27,0.00013,0.01779
GO:0010181,FMN binding,64,17,6.86,0.00014,0.01779
GO:0050661,NADP binding,116,25,12.43,0.00016,0.018976
GO:0003824,catalytic activity,12746,1447,1365.42,0.00020,0.0209294117647059
GO:0016746,transferase activity, transferring acyl ...,584,82,62.56,0.00020,0.0209294117647059
GO:0004197,cysteine-type endopeptidase activity,123,22,13.18,0.00022,0.0217433333333333
GO:0070401,NADP+ binding,5,4,0.54,0.00046,0.0430705263157895
GO:0019842,vitamin binding,236,40,25.28,0.00049,0.0435855
GO:0019843,rRNA binding,250,35,26.78,0.00076,0.0607825
GO:0080150,S-adenosyl-L-methionine:benzoic acid car...,10,7,1.07,0.00078,0.0607825
GO:0008453,alanine-glyoxylate transaminase activity,15,7,1.61,0.00082,0.0607825
GO:0015081,sodium ion transmembrane transporter act...,23,8,2.46,0.00082,0.0607825
GO:0052624,2-phytyl-1,4-naphthoquinone methyltransf...,11,7,1.18,0.00090,0.064044
GO:0050660,flavin adenine dinucleotide binding,207,35,22.17,0.00178,0.117782068965517
GO:0016730,oxidoreductase activity, acting on iron-...,16,8,1.71,0.00188,0.117782068965517
GO:0061134,peptidase regulator activity,61,16,6.53,0.00190,0.117782068965517
GO:0046914,transition metal ion binding,1698,214,181.9,0.00192,0.117782068965517
GO:0008169,C-methyltransferase activity,28,8,3,0.00215,0.127495
GO:0099516,ion antiporter activity,82,17,8.78,0.00225,0.127865625
GO:0051139,metal ion:proton antiporter activity,20,6,2.14,0.00230,0.127865625
GO:0005544,calcium-dependent phospholipid binding,16,5,1.71,0.00244,0.131538181818182
GO:0015491,cation:cation antiporter activity,36,11,3.86,0.00261,0.133679142857143
GO:0009882,blue light photoreceptor activity,8,5,0.86,0.00263,0.133679142857143
GO:0016758,transferase activity, transferring hexos...,559,61,59.88,0.00328,0.162086666666667
GO:0030246,carbohydrate binding,476,68,50.99,0.00376,0.180784864864865
GO:0016798,hydrolase activity, acting on glycosyl b...,529,74,56.67,0.00431,0.201776052631579
GO:0004645,phosphorylase activity,8,4,0.86,0.00645,0.294219230769231
GO:0047958,glycine:2-oxoglutarate aminotransferase ...,7,4,0.75,0.00683,0.30376425
GO:0043565,sequence-specific DNA binding,1403,142,150.3,0.00718,0.311541951219512
GO:0015157,oligosaccharide transmembrane transporte...,26,9,2.79,0.00755,0.319796428571429
GO:0070279,vitamin B6 binding,169,27,18.1,0.00893,0.368738181818182
GO:0016713,oxidoreductase activity, acting on paire...,29,11,3.11,0.00912,0.368738181818182
GO:0030414,peptidase inhibitor activity,58,15,6.21,0.00943,0.372799333333333
GO:0004707,MAP kinase activity,39,9,4.18,0.00981,0.376857551020408
GO:0009881,photoreceptor activity,36,7,3.86,0.01006,0.376857551020408
GO:0016838,carbon-oxygen lyase activity, acting on ...,36,12,3.86,0.01018,0.376857551020408
GO:0030170,pyridoxal phosphate binding,169,27,18.1,0.01038,0.376857551020408
GO:0016018,cyclosporin A binding,27,7,2.89,0.01092,0.3885336
GO:0071771,aldehyde decarbonylase activity,6,4,0.64,0.01144,0.389366037735849
GO:1990465,aldehyde oxygenase (deformylating) activ...,6,4,0.64,0.01144,0.389366037735849
GO:0048029,monosaccharide binding,71,14,7.61,0.01160,0.389366037735849
GO:0016790,thiolester hydrolase activity,63,14,6.75,0.01197,0.394345
GO:0016815,hydrolase activity, acting on carbon-nit...,5,3,0.54,0.01230,0.397849090909091
GO:0004096,catalase activity,14,7,1.5,0.01313,0.411042631578947
GO:0003906,DNA-(apurinic or apyrimidinic site) endo...,24,4,2.57,0.01317,0.411042631578947
GO:0045547,dehydrodolichyl diphosphate synthase act...,7,4,0.75,0.01528,0.468674482758621
GO:0052689,carboxylic ester hydrolase activity,302,47,32.35,0.01587,0.478520847457627
GO:0070008,serine-type exopeptidase activity,70,12,7.5,0.01658,0.489662459016393
GO:0009975,cyclase activity,36,9,3.86,0.01679,0.489662459016393
GO:0080046,quercetin 4'-O-glucosyltransferase activ...,9,4,0.96,0.01769,0.507588870967742
GO:0022821,potassium ion antiporter activity,20,6,2.14,0.01809,0.510827142857143
GO:0015077,monovalent inorganic cation transmembran...,456,52,48.85,0.01920,0.527678769230769
GO:0019202,amino acid kinase activity,18,5,1.93,0.01928,0.527678769230769
GO:0042409,caffeoyl-CoA O-methyltransferase activit...,7,3,0.75,0.01964,0.529387272727273
GO:0008234,cysteine-type peptidase activity,183,25,19.6,0.02059,0.546710597014925
GO:0016854,racemase and epimerase activity,69,16,7.39,0.02112,0.552536470588235
GO:0004133,glycogen debranching enzyme activity,6,3,0.64,0.02242,0.570804857142857
GO:0004033,aldo-keto reductase (NADP) activity,15,6,1.61,0.02246,0.570804857142857
GO:0102483,scopolin beta-glucosidase activity,63,15,6.75,0.02426,0.60786676056338
GO:0016620,oxidoreductase activity, acting on the a...,90,20,9.64,0.02522,0.623144166666667
GO:0036442,proton-exporting ATPase activity,85,14,9.11,0.02616,0.637515616438356
GO:0000234,phosphoethanolamine N-methyltransferase ...,8,3,0.86,0.02686,0.645728918918919
GO:0033218,amide binding,186,28,19.93,0.02752,0.647228289473684
GO:0004659,prenyltransferase activity,43,8,4.61,0.02765,0.647228289473684
GO:0004528,phosphodiesterase I activity,14,4,1.5,0.02804,0.647833246753247
GO:0070568,guanylyltransferase activity,20,5,2.14,0.02885,0.658001923076923
GO:0098772,molecular function regulator,829,106,88.81,0.03028,0.678406463414634
GO:0046527,glucosyltransferase activity,290,39,31.07,0.03079,0.678406463414634
GO:0016165,linoleate 13S-lipoxygenase activity,17,6,1.82,0.03110,0.678406463414634
GO:0016641,oxidoreductase activity, acting on the C...,34,9,3.64,0.03127,0.678406463414634
GO:0015144,carbohydrate transmembrane transporter a...,102,17,10.93,0.03203,0.681102857142857
GO:0018822,nitrile hydratase activity,5,3,0.54,0.03216,0.681102857142857
GO:0016853,isomerase activity,404,58,43.28,0.03491,0.730645764705882
GO:0004527,exonuclease activity,128,10,13.71,0.03624,0.748202413793103
GO:0016788,hydrolase activity, acting on ester bond...,1311,155,140.44,0.03659,0.748202413793103
GO:0031406,carboxylic acid binding,150,22,16.07,0.03888,0.750594242424242
GO:0051082,unfolded protein binding,254,34,27.21,0.03903,0.750594242424242
GO:0003755,peptidyl-prolyl cis-trans isomerase acti...,91,14,9.75,0.04012,0.750594242424242
GO:0043177,organic acid binding,150,22,16.07,0.04112,0.750594242424242
GO:0032356,oxidized DNA binding,14,2,1.5,0.04116,0.750594242424242
GO:0102756,very-long-chain 3-ketoacyl-CoA synthase ...,35,9,3.75,0.04143,0.750594242424242
GO:0102336,3-oxo-arachidoyl-CoA synthase activity,35,9,3.75,0.04143,0.750594242424242
GO:0102337,3-oxo-cerotoyl-CoA synthase activity,35,9,3.75,0.04143,0.750594242424242
GO:0102338,3-oxo-lignoceronyl-CoA synthase activity,35,9,3.75,0.04143,0.750594242424242
GO:0003727,single-stranded RNA binding,113,15,12.11,0.04161,0.750594242424242
GO:0045330,aspartyl esterase activity,80,15,8.57,0.04165,0.750594242424242
GO:0070181,small ribosomal subunit rRNA binding,25,7,2.68,0.04177,0.750594242424242
GO:0061522,1,4-dihydroxy-2-naphthoyl-CoA thioestera...,5,3,0.54,0.04249,0.7558971
GO:0015368,calcium:cation antiporter activity,18,5,1.93,0.04322,0.757121470588235
GO:0004735,pyrroline-5-carboxylate reductase activi...,6,4,0.64,0.04341,0.757121470588235
GO:0016298,lipase activity,130,22,13.93,0.04413,0.759209428571429
GO:0015142,tricarboxylic acid transmembrane transpo...,8,3,0.86,0.04467,0.759209428571429
GO:0045486,naringenin 3-dioxygenase activity,11,4,1.18,0.04481,0.759209428571429
GO:0016411,acylglycerol O-acyltransferase activity,53,11,5.68,0.04646,0.770258918918919
GO:0016721,oxidoreductase activity, acting on super...,17,6,1.82,0.04686,0.770258918918919
GO:0004793,threonine aldolase activity,5,3,0.54,0.04762,0.770258918918919
GO:0005092,GDP-dissociation inhibitor activity,14,4,1.5,0.04767,0.770258918918919
GO:0051540,metal cluster binding,212,30,22.71,0.04786,0.770258918918919
GO:0016722,oxidoreductase activity, oxidizing metal...,13,5,1.39,0.04806,0.770258918918919
GO:0046910,pectinesterase inhibitor activity,76,16,8.14,0.05000,0.794196428571429
GO:0052625,4-aminobenzoate amino acid synthetase ac...,22,7,2.36,0.05223,0.801010086206897
GO:0052626,benzoate amino acid synthetase activity,22,7,2.36,0.05223,0.801010086206897
GO:0052627,vanillate amino acid synthetase activity,22,7,2.36,0.05223,0.801010086206897
GO:0052628,4-hydroxybenzoate amino acid synthetase ...,22,7,2.36,0.05223,0.801010086206897
GO:0016879,ligase activity, forming carbon-nitrogen...,137,23,14.68,0.05446,0.826782711864407
GO:0016744,transferase activity, transferring aldeh...,22,5,2.36,0.05484,0.826782711864407
GO:0016774,phosphotransferase activity, carboxyl gr...,24,5,2.57,0.05775,0.852302727272727
GO:0047259,glucomannan 4-beta-mannosyltransferase a...,16,4,1.71,0.05784,0.852302727272727
GO:0004674,protein serine/threonine kinase activity,1591,154,170.44,0.05797,0.852302727272727
GO:0030515,snoRNA binding,52,8,5.57,0.06023,0.866760902255639
GO:0022829,wide pore channel activity,32,6,3.43,0.06038,0.866760902255639
GO:0047635,alanine-oxo-acid transaminase activity,12,4,1.29,0.06155,0.866760902255639
GO:0080016,(-)-E-beta-caryophyllene synthase activi...,7,4,0.75,0.06254,0.866760902255639
GO:0080017,alpha-humulene synthase activity,7,4,0.75,0.06254,0.866760902255639
GO:0004807,triose-phosphate isomerase activity,6,3,0.64,0.06294,0.866760902255639
GO:0008194,UDP-glycosyltransferase activity,410,44,43.92,0.06413,0.866760902255639
GO:0048365,Rac GTPase binding,9,2,0.96,0.06417,0.866760902255639
GO:0031683,G-protein beta/gamma-subunit complex bin...,10,3,1.07,0.06463,0.866760902255639
GO:0015078,proton transmembrane transporter activit...,385,48,41.24,0.06467,0.866760902255639
GO:0080044,quercetin 7-O-glucosyltransferase activi...,106,18,11.36,0.06469,0.866760902255639
GO:0004708,MAP kinase kinase activity,12,3,1.29,0.06480,0.866760902255639
GO:0016984,ribulose-bisphosphate carboxylase activi...,13,5,1.39,0.06556,0.870382388059701
GO:0015250,water channel activity,44,7,4.71,0.06696,0.882384
GO:0008238,exopeptidase activity,145,19,15.53,0.06782,0.886323214285714
GO:0008474,palmitoyl-(protein) hydrolase activity,24,5,2.57,0.06878,0.886323214285714
GO:0005451,monovalent cation:proton antiporter acti...,16,5,1.71,0.06953,0.886323214285714
GO:0004312,fatty acid synthase activity,44,10,4.71,0.06972,0.886323214285714
GO:0008061,chitin binding,31,6,3.32,0.06975,0.886323214285714
GO:0044183,protein binding involved in protein fold...,53,9,5.68,0.07346,0.923213916083916
GO:0042895,antibiotic transmembrane transporter act...,5,2,0.54,0.07407,0.923213916083916
GO:0033549,MAP kinase phosphatase activity,5,2,0.54,0.07421,0.923213916083916
GO:0016813,hydrolase activity, acting on carbon-nit...,9,3,0.96,0.07512,0.928045
GO:0051119,sugar transmembrane transporter activity,47,11,5.03,0.07763,0.952439793103448
GO:0015298,solute:cation antiporter activity,76,12,8.14,0.07862,0.957979315068493
GO:0004568,chitinase activity,27,7,2.89,0.07999,0.968042244897959
GO:0003958,NADPH-hemoprotein reductase activity,13,5,1.39,0.08301,0.997802635135135
GO:0004622,lysophospholipase activity,12,4,1.29,0.08402,1
GO:0015185,gamma-aminobutyric acid transmembrane tr...,5,2,0.54,0.08555,1
GO:0080043,quercetin 3-O-glucosyltransferase activi...,117,19,12.53,0.08806,1
GO:0016653,oxidoreductase activity, acting on NAD(P...,20,5,2.14,0.08883,1
GO:0018812,3-hydroxyacyl-CoA dehydratase activity,7,3,0.75,0.08916,1
GO:0016630,protochlorophyllide reductase activity,6,2,0.64,0.08940,1
GO:0016667,oxidoreductase activity, acting on a sul...,166,34,17.78,0.09032,1
GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity,7,3,0.75,0.09101,1
GO:0003955,NAD(P)H dehydrogenase (quinone) activity,17,4,1.82,0.09195,1
GO:0003996,acyl-CoA ligase activity,23,5,2.46,0.09340,1
GO:0050403,trans-zeatin O-beta-D-glucosyltransferas...,9,3,0.96,0.09368,1
GO:0050502,cis-zeatin O-beta-D-glucosyltransferase ...,9,3,0.96,0.09368,1
GO:0090430,caffeoyl-CoA: alcohol caffeoyl transfera...,13,4,1.39,0.09370,1
GO:0016987,sigma factor activity,11,3,1.18,0.09445,1
GO:0051787,misfolded protein binding,40,7,4.29,0.09464,1
GO:0047100,glyceraldehyde-3-phosphate dehydrogenase...,5,3,0.54,0.09491,1
GO:0016769,transferase activity, transferring nitro...,108,15,11.57,0.09557,1
GO:0004766,spermidine synthase activity,6,2,0.64,0.09575,1
GO:0016684,oxidoreductase activity, acting on perox...,156,32,16.71,0.09685,1
GO:0002094,polyprenyltransferase activity,11,4,1.18,0.09929,1
GO:0098599,palmitoyl hydrolase activity,24,5,2.57,0.09972,1
GO:0047874,dolichyldiphosphatase activity,7,2,0.75,0.10072,1
GO:0008878,glucose-1-phosphate adenylyltransferase ...,9,3,0.96,0.10086,1
GO:0008187,poly-pyrimidine tract binding,62,11,6.64,0.10175,1
GO:0015101,organic cation transmembrane transporter...,12,3,1.29,0.10511,1
GO:0034212,peptide N-acetyltransferase activity,56,8,6,0.10567,1
GO:0004824,lysine-tRNA ligase activity,6,2,0.64,0.10607,1
GO:0005326,neurotransmitter transporter activity,18,4,1.93,0.10708,1
GO:0050897,cobalt ion binding,99,17,10.61,0.10747,1
GO:0005227,calcium activated cation channel activit...,20,3,2.14,0.11152,1
GO:0032452,histone demethylase activity,28,5,3,0.11241,1
GO:0031418,L-ascorbic acid binding,50,12,5.36,0.11275,1
GO:0004551,nucleotide diphosphatase activity,33,5,3.54,0.11450,1
GO:0004602,glutathione peroxidase activity,13,5,1.39,0.11933,1
GO:0042389,omega-3 fatty acid desaturase activity,15,5,1.61,0.11938,1
GO:0004869,cysteine-type endopeptidase inhibitor ac...,36,12,3.86,0.11982,1
GO:0016705,oxidoreductase activity, acting on paire...,487,89,52.17,0.12098,1
GO:0008430,selenium binding,6,2,0.64,0.12126,1
GO:0043169,cation binding,5529,594,592.3,0.12170,1
GO:0046961,proton-transporting ATPase activity, rot...,48,9,5.14,0.12223,1
GO:0015205,nucleobase transmembrane transporter act...,33,6,3.54,0.12350,1
GO:0004857,enzyme inhibitor activity,266,39,28.5,0.12396,1
GO:0004557,alpha-galactosidase activity,8,2,0.86,0.12406,1
GO:0008308,voltage-gated anion channel activity,37,3,3.96,0.12493,1
GO:0015297,antiporter activity,330,42,35.35,0.12693,1
GO:0046863,ribulose-1,5-bisphosphate carboxylase/ox...,6,2,0.64,0.12719,1
GO:0016819,hydrolase activity, acting on acid anhyd...,8,2,0.86,0.12771,1
GO:0009977,proton motive force dependent protein tr...,6,2,0.64,0.12865,1
GO:0016856,racemase and epimerase activity, acting ...,6,3,0.64,0.13235,1
GO:0046593,mandelonitrile lyase activity,11,4,1.18,0.13240,1
GO:0008309,double-stranded DNA exodeoxyribonuclease...,6,2,0.64,0.13261,1
GO:0004550,nucleoside diphosphate kinase activity,14,3,1.5,0.13267,1
GO:0016420,malonyltransferase activity,20,5,2.14,0.13273,1
GO:0102965,alcohol-forming fatty acyl-CoA reductase...,17,6,1.82,0.13339,1
GO:0070035,purine NTP-dependent helicase activity,126,8,13.5,0.13367,1
GO:0008083,growth factor activity,16,4,1.71,0.13593,1
GO:0031559,oxidosqualene cyclase activity,11,2,1.18,0.13694,1
GO:1901681,sulfur compound binding,74,11,7.93,0.13972,1
GO:0030943,mitochondrion targeting sequence binding,8,2,0.86,0.13977,1
GO:0015291,secondary active transmembrane transport...,605,68,64.81,0.14144,1
GO:0008079,translation termination factor activity,15,3,1.61,0.14346,1
GO:0010334,sesquiterpene synthase activity,11,6,1.18,0.14774,1
GO:0016645,oxidoreductase activity, acting on the C...,53,12,5.68,0.14806,1
GO:0008081,phosphoric diester hydrolase activity,83,12,8.89,0.14823,1
GO:0003746,translation elongation factor activity,61,8,6.53,0.15054,1
GO:0080133,midchain alkane hydroxylase activity,22,10,2.36,0.15122,1
GO:0008311,double-stranded DNA 3'-5' exodeoxyribonu...,5,2,0.54,0.15152,1
GO:0004806,triglyceride lipase activity,24,6,2.57,0.15182,1
GO:0016895,exodeoxyribonuclease activity, producing...,25,3,2.68,0.15337,1
GO:0008553,proton-exporting ATPase activity, phosph...,45,8,4.82,0.15524,1
GO:0004784,superoxide dismutase activity,17,6,1.82,0.15555,1
GO:0140101,catalytic activity, acting on a tRNA,202,16,21.64,0.15571,1
GO:0047429,nucleoside-triphosphate diphosphatase ac...,9,2,0.96,0.15577,1
GO:0016530,metallochaperone activity,15,4,1.61,0.15656,1
GO:0004144,diacylglycerol O-acyltransferase activit...,29,8,3.11,0.15700,1
GO:0046028,electron transporter, transferring elect...,5,2,0.54,0.15714,1
GO:0005372,water transmembrane transporter activity,44,7,4.71,0.15714,1
GO:0070569,uridylyltransferase activity,15,3,1.61,0.15766,1
GO:0000062,fatty-acyl-CoA binding,21,4,2.25,0.15830,1
GO:0061650,ubiquitin-like protein conjugating enzym...,81,9,8.68,0.15836,1
GO:0004497,monooxygenase activity,383,70,41.03,0.16012,1
GO:0051287,NAD binding,131,17,14.03,0.16139,1
GO:0031543,peptidyl-proline dioxygenase activity,23,4,2.46,0.16183,1
GO:0016646,oxidoreductase activity, acting on the C...,31,9,3.32,0.16229,1
GO:0001871,pattern binding,110,15,11.78,0.16329,1
GO:0004004,ATP-dependent RNA helicase activity,67,6,7.18,0.16346,1
GO:0003779,actin binding,166,13,17.78,0.16389,1
GO:0140104,molecular carrier activity,66,10,7.07,0.16477,1
GO:0004450,isocitrate dehydrogenase (NADP+) activit...,6,2,0.64,0.16484,1
GO:0042084,5-methyltetrahydrofolate-dependent methy...,8,2,0.86,0.16519,1
GO:0042085,5-methyltetrahydropteroyltri-L-glutamate...,8,2,0.86,0.16519,1
GO:0005509,calcium ion binding,380,47,40.71,0.16523,1
GO:0070696,transmembrane receptor protein serine/th...,17,3,1.82,0.16599,1
GO:1901567,fatty acid derivative binding,21,4,2.25,0.16624,1
GO:0080019,fatty-acyl-CoA reductase (alcohol-formin...,18,6,1.93,0.16966,1
GO:0018488,aryl-aldehyde oxidase activity,9,2,0.96,0.17143,1
GO:0052638,indole-3-butyrate beta-glucosyltransfera...,6,2,0.64,0.17167,1
GO:0036524,protein deglycase activity,8,2,0.86,0.17258,1
GO:0000049,tRNA binding,66,8,7.07,0.17393,1
GO:0003724,RNA helicase activity,70,6,7.5,0.17538,1
GO:0042625,ATPase coupled ion transmembrane transpo...,169,19,18.1,0.17655,1
GO:0001664,G protein-coupled receptor binding,14,3,1.5,0.17760,1
GO:0016295,myristoyl-[acyl-carrier-protein] hydrola...,5,3,0.54,0.17857,1
GO:0016296,palmitoyl-[acyl-carrier-protein] hydrola...,5,3,0.54,0.17857,1
GO:0004320,oleoyl-[acyl-carrier-protein] hydrolase ...,5,3,0.54,0.17857,1
GO:0050062,long-chain-fatty-acyl-CoA reductase acti...,7,3,0.75,0.18078,1
GO:0003993,acid phosphatase activity,62,9,6.64,0.18238,1
GO:1901618,organic hydroxy compound transmembrane t...,22,4,2.36,0.18281,1
GO:0019139,cytokinin dehydrogenase activity,7,3,0.75,0.18323,1
GO:0070566,adenylyltransferase activity,42,6,4.5,0.18442,1
GO:0008296,3'-5'-exodeoxyribonuclease activity,11,2,1.18,0.18547,1
GO:0043021,ribonucleoprotein complex binding,133,16,14.25,0.18556,1
GO:0035251,UDP-glucosyltransferase activity,242,31,25.92,0.18632,1
GO:0046577,long-chain-alcohol oxidase activity,7,2,0.75,0.18988,1
GO:0003924,GTPase activity,315,28,33.74,0.19060,1
GO:0000036,acyl carrier activity,16,4,1.71,0.19083,1
GO:0050307,sucrose-phosphate phosphatase activity,6,2,0.64,0.19145,1
