GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0043228,non-membrane-bounded organelle,1988,269,175.29,1.2e-09,3.12e-07
GO:0043232,intracellular non-membrane-bounded organ...,1988,269,175.29,1.3e-09,3.12e-07
GO:0031974,membrane-enclosed lumen,1034,147,91.17,5.2e-09,8.32e-07
GO:0044815,DNA packaging complex,81,25,7.14,6.3e-08,6.24e-06
GO:0005622,intracellular,16633,1596,1466.58,6.5e-08,6.24e-06
GO:0044424,intracellular part,15645,1507,1379.47,2.0e-07,1.6e-05
GO:0070013,intracellular organelle lumen,1032,147,90.99,5.5e-07,3.77142857142857e-05
GO:0030529,intracellular ribonucleoprotein complex,1000,143,88.17,6.4e-07,3.84e-05
GO:0043233,organelle lumen,1034,147,91.17,7.7e-07,4.10666666666667e-05
GO:0032993,protein-DNA complex,92,27,8.11,9.7e-07,4.656e-05
GO:0032991,macromolecular complex,3349,371,295.29,1.7e-06,7.41818181818182e-05
GO:0005840,ribosome,846,124,74.59,1.9e-06,7.6e-05
GO:0043226,organelle,14114,1367,1244.48,3.4e-06,0.000125538461538462
GO:0044422,organelle part,4669,491,411.68,1.1e-05,0.000377142857142857
GO:0044391,ribosomal subunit,520,81,45.85,1.5e-05,0.00048
GO:0000786,nucleosome,78,25,6.88,1.8e-05,0.00054
GO:0044445,cytosolic part,685,97,60.4,5.5e-05,0.00155294117647059
GO:1990904,ribonucleoprotein complex,1000,143,88.17,9.0e-05,0.0024
GO:0044428,nuclear part,1163,150,102.55,0.00017,0.00429473684210526
GO:0044455,mitochondrial membrane part,219,31,19.31,0.00070,0.0168
GO:0015934,large ribosomal subunit,302,60,26.63,0.00092,0.0202909090909091
GO:0005739,mitochondrion,1957,228,172.55,0.00093,0.0202909090909091
GO:0030312,external encapsulating structure,1165,135,102.72,0.00106,0.0221217391304348
GO:0070469,respiratory chain,156,23,13.76,0.00122,0.0244
GO:0000785,chromatin,144,28,12.7,0.00175,0.0326769230769231
GO:0022625,cytosolic large ribosomal subunit,242,49,21.34,0.00177,0.0326769230769231
GO:0022626,cytosolic ribosome,635,95,55.99,0.00233,0.0414222222222222
GO:0005730,nucleolus,667,107,58.81,0.00245,0.042
GO:0000776,kinetochore,10,5,0.88,0.00267,0.0441931034482759
GO:0005829,cytosol,1614,188,142.31,0.00301,0.04816
GO:0044427,chromosomal part,236,38,20.81,0.00499,0.0772645161290322
GO:0031981,nuclear lumen,934,134,82.35,0.00596,0.0894
GO:0044446,intracellular organelle part,4666,491,411.42,0.00780,0.113454545454545
GO:0016602,CCAAT-binding factor complex,22,5,1.94,0.00918,0.1296
GO:0045298,tubulin complex,32,8,2.82,0.00999,0.137005714285714
GO:0031225,anchored component of membrane,379,37,33.42,0.01211,0.161466666666667
GO:0005740,mitochondrial envelope,425,52,37.47,0.01410,0.182918918918919
GO:0098800,inner mitochondrial membrane protein com...,193,28,17.02,0.01469,0.185557894736842
GO:0010369,chromocenter,19,7,1.68,0.02080,0.256
GO:0044429,mitochondrial part,489,61,43.12,0.02713,0.324643902439024
GO:0015630,microtubule cytoskeleton,211,24,18.6,0.02773,0.324643902439024
GO:0072588,box H/ACA RNP complex,6,3,0.53,0.03182,0.363657142857143
GO:0005770,late endosome,36,6,3.17,0.03287,0.366920930232558
GO:0098803,respiratory chain complex,148,21,13.05,0.03703,0.403963636363636
GO:0030964,NADH dehydrogenase complex,100,15,8.82,0.03800,0.405333333333333
GO:0009573,chloroplast ribulose bisphosphate carbox...,9,3,0.79,0.03913,0.408313043478261
GO:0099513,polymeric cytoskeletal fiber,115,15,10.14,0.04502,0.459778723404255
GO:0048492,ribulose bisphosphate carboxylase comple...,9,3,0.79,0.04738,0.4738
GO:0031966,mitochondrial membrane,393,48,34.65,0.05026,0.482688
GO:0005743,mitochondrial inner membrane,359,46,31.65,0.05028,0.482688
GO:0030660,Golgi-associated vesicle membrane,48,7,4.23,0.06477,0.6096
GO:0019866,organelle inner membrane,431,51,38,0.07141,0.648698181818182
GO:0044452,nucleolar part,8,3,0.71,0.07215,0.648698181818182
GO:0005634,nucleus,5004,502,441.22,0.07407,0.648698181818182
GO:0005788,endoplasmic reticulum lumen,14,4,1.23,0.07433,0.648698181818182
GO:0099080,supramolecular complex,115,15,10.14,0.08088,0.693257142857143
GO:0019898,extrinsic component of membrane,169,18,14.9,0.08469,0.713178947368421
GO:0098798,mitochondrial protein complex,205,28,18.08,0.08630,0.714206896551724
GO:0012510,trans-Golgi network transport vesicle me...,22,4,1.94,0.08926,0.726183050847458
GO:0000139,Golgi membrane,62,8,5.47,0.09092,0.72736
GO:0045259,proton-transporting ATP synthase complex,57,9,5.03,0.09362,0.736681967213115
GO:0005666,DNA-directed RNA polymerase III complex,5,2,0.44,0.09861,0.750121739130435
GO:0005852,eukaryotic translation initiation factor...,26,5,2.29,0.09999,0.750121739130435
GO:0005697,telomerase holoenzyme complex,9,3,0.79,0.10115,0.750121739130435
GO:0045263,proton-transporting ATP synthase complex...,19,4,1.68,0.10343,0.750121739130435
GO:0098552,side of membrane,126,15,11.11,0.10422,0.750121739130435
GO:0005694,chromosome,321,51,28.3,0.10540,0.750121739130435
GO:0000922,spindle pole,12,3,1.06,0.10645,0.750121739130435
GO:0030130,clathrin coat of trans-Golgi network ves...,19,4,1.68,0.10783,0.750121739130435
GO:0030140,trans-Golgi network transport vesicle,40,6,3.53,0.11561,0.777221052631579
GO:0005798,Golgi-associated vesicle,75,10,6.61,0.11609,0.777221052631579
GO:0005802,trans-Golgi network,35,6,3.09,0.11748,0.777221052631579
GO:0044464,cell part,24085,2156,2123.65,0.12216,0.777221052631579
GO:0005623,cell,24085,2156,2123.65,0.12216,0.777221052631579
GO:0009513,etioplast,7,2,0.62,0.12261,0.777221052631579
GO:1990204,oxidoreductase complex,199,23,17.55,0.12306,0.777221052631579
GO:0098589,membrane region,15,3,1.32,0.12511,0.779906493506494
GO:0016607,nuclear speck,42,7,3.7,0.12787,0.786892307692308
GO:0005753,mitochondrial proton-transporting ATP sy...,37,7,3.26,0.12966,0.787807594936709
GO:0009330,DNA topoisomerase complex (ATP-hydrolyzi...,7,2,0.62,0.14075,0.839306024096386
GO:0009898,cytoplasmic side of plasma membrane,117,14,10.32,0.14353,0.839306024096386
GO:0098796,membrane protein complex,777,75,68.51,0.14415,0.839306024096386
