GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0009536,plastid,4228,419,245.53,5.5e-28,4.675e-25
GO:0009579,thylakoid,842,125,48.9,3.0e-21,1.275e-18
GO:0044435,plastid part,2354,263,136.7,9.7e-20,2.74833333333333e-17
GO:0044444,cytoplasmic part,15152,1065,879.93,3.5e-18,7.4375e-16
GO:0044436,thylakoid part,657,100,38.15,6.1e-18,1.037e-15
GO:0034357,photosynthetic membrane,626,97,36.35,1.5e-17,2.125e-15
GO:0005737,cytoplasm,18348,1216,1065.53,5.5e-13,6.67857142857143e-11
GO:0031976,plastid thylakoid,723,107,41.99,1.1e-10,1.16875e-08
GO:0009521,photosystem,128,30,7.43,9.4e-07,8.16e-05
GO:0048046,apoplast,1048,112,60.86,9.6e-07,8.16e-05
GO:0031984,organelle subcompartment,3201,248,185.89,4.0e-06,0.000309090909090909
GO:0005773,vacuole,2201,183,127.82,4.5e-06,0.00031875
GO:0005774,vacuolar membrane,1340,107,77.82,1.5e-05,0.000980769230769231
GO:0009535,chloroplast thylakoid membrane,608,96,35.31,2.0e-05,0.00121428571428571
GO:0055035,plastid thylakoid membrane,610,96,35.42,3.3e-05,0.00187
GO:0005576,extracellular region,2974,222,172.71,5.1e-05,0.002709375
GO:0009534,chloroplast thylakoid,721,107,41.87,9.5e-05,0.00475
GO:0098796,membrane protein complex,1020,80,59.23,0.00022,0.0102894736842105
GO:0031975,envelope,2133,163,123.87,0.00023,0.0102894736842105
GO:0016021,integral component of membrane,8192,467,475.74,0.00029,0.012325
GO:0031967,organelle envelope,2133,163,123.87,0.00045,0.0182142857142857
GO:0042406,extrinsic component of endoplasmic retic...,8,4,0.46,0.00084,0.0324545454545455
GO:0009986,cell surface,37,8,2.15,0.00113,0.0417608695652174
GO:0098807,chloroplast thylakoid membrane protein c...,36,10,2.09,0.00134,0.0474583333333333
GO:0031351,integral component of plastid membrane,34,5,1.97,0.00169,0.05746
GO:0009507,chloroplast,4146,418,240.77,0.00180,0.0588461538461538
GO:0030076,light-harvesting complex,10,4,0.58,0.00203,0.06375
GO:0005622,intracellular,25071,1504,1455.96,0.00224,0.06375
GO:0044424,intracellular part,25071,1504,1455.96,0.00224,0.06375
GO:0030312,external encapsulating structure,1588,120,92.22,0.00225,0.06375
GO:0009526,plastid envelope,1209,132,70.21,0.00239,0.0655322580645161
GO:0009898,cytoplasmic side of plasma membrane,45,7,2.61,0.00379,0.100671875
GO:0009654,photosystem II oxygen evolving complex,30,8,1.74,0.00470,0.121060606060606
GO:0005853,eukaryotic translation elongation factor...,12,4,0.7,0.00625,0.15625
GO:0016020,membrane,13694,847,795.26,0.00665,0.1615
GO:0043231,intracellular membrane-bounded organelle,21272,1282,1235.34,0.00685,0.161736111111111
GO:0044434,chloroplast part,2338,259,135.78,0.00916,0.210432432432432
GO:0019898,extrinsic component of membrane,137,15,7.96,0.01064,0.238
GO:0000798,nuclear cohesin complex,7,2,0.41,0.01095,0.238653846153846
GO:0033176,proton-transporting V-type ATPase comple...,64,11,3.72,0.01669,0.349536585365854
GO:0044437,vacuolar part,1351,108,78.46,0.01686,0.349536585365854
GO:0098552,side of membrane,83,10,4.82,0.01845,0.373392857142857
GO:0044422,organelle part,10825,668,628.64,0.02506,0.495372093023256
GO:0009344,nitrite reductase complex [NAD(P)H],5,2,0.29,0.03035,0.586122222222222
GO:0042579,microbody,530,43,30.78,0.03103,0.586122222222222
GO:0044798,nuclear transcription factor complex,170,11,9.87,0.04020,0.735159574468085
GO:0033180,proton-transporting V-type ATPase, V1 do...,19,5,1.1,0.04065,0.735159574468085
GO:0031361,integral component of thylakoid membrane,6,2,0.35,0.04174,0.739145833333333
GO:0031360,intrinsic component of thylakoid membran...,6,2,0.35,0.04491,0.779051020408163
GO:0072686,mitotic spindle,22,3,1.28,0.04753,0.80801
GO:0015935,small ribosomal subunit,237,18,13.76,0.05281,0.880166666666667
GO:0005783,endoplasmic reticulum,2287,155,132.81,0.06814,1
GO:0043226,organelle,22476,1334,1305.26,0.06821,1
GO:0071013,catalytic step 2 spliceosome,134,9,7.78,0.07030,1
GO:0009527,plastid outer membrane,114,11,6.62,0.07243,1
GO:0097060,synaptic membrane,30,2,1.74,0.08281,1
GO:0031312,extrinsic component of organelle membran...,39,5,2.26,0.09013,1
GO:0043227,membrane-bounded organelle,21609,1292,1254.91,0.09183,1
GO:0005685,U1 snRNP,41,3,2.38,0.09441,1
GO:0005615,extracellular space,353,20,20.5,0.09447,1
GO:0009346,citrate lyase complex,8,2,0.46,0.09462,1
GO:0016471,vacuolar proton-transporting V-type ATPa...,32,5,1.86,0.10449,1
GO:0010319,stromule,73,12,4.24,0.10702,1
GO:0030867,rough endoplasmic reticulum membrane,19,3,1.1,0.11395,1
GO:0042175,nuclear outer membrane-endoplasmic retic...,1333,88,77.41,0.11945,1
GO:0031205,endoplasmic reticulum Sec complex,17,3,0.99,0.12346,1
GO:0044440,endosomal part,444,23,25.78,0.12469,1
GO:0009522,photosystem I,63,18,3.66,0.12683,1
GO:0005775,vacuolar lumen,12,2,0.7,0.12755,1
GO:0000221,vacuolar proton-transporting V-type ATPa...,8,2,0.46,0.12915,1
GO:0005623,cell,29165,1707,1693.71,0.13406,1
GO:0030496,midbody,22,3,1.28,0.13443,1
GO:0070603,SWI/SNF superfamily-type complex,48,3,2.79,0.13648,1
GO:0016469,proton-transporting two-sector ATPase co...,132,14,7.67,0.13832,1
GO:0070545,PeBoW complex,13,2,0.75,0.13975,1
GO:0055044,symplast,1993,127,115.74,0.14390,1
GO:0019897,extrinsic component of plasma membrane,38,4,2.21,0.14492,1
GO:1905360,GTPase complex,16,2,0.93,0.14557,1
GO:0005687,U4 snRNP,23,2,1.34,0.14574,1
GO:0031436,BRCA1-BARD1 complex,5,1,0.29,0.14706,1
GO:0005791,rough endoplasmic reticulum,20,3,1.16,0.14952,1
GO:0022627,cytosolic small ribosomal subunit,209,18,12.14,0.15196,1
GO:0030054,cell junction,2034,129,118.12,0.15463,1
GO:0010494,cytoplasmic stress granule,58,4,3.37,0.15485,1
GO:0036452,ESCRT complex,41,4,2.38,0.15513,1
GO:0051233,spindle midzone,15,2,0.87,0.15589,1
GO:0046930,pore complex,36,4,2.09,0.15770,1
GO:0005811,lipid droplet,93,7,5.4,0.15820,1
GO:0000325,plant-type vacuole,437,42,25.38,0.15860,1
GO:0005665,RNA polymerase II, core complex,53,3,3.08,0.15885,1
GO:1904949,ATPase complex,50,4,2.9,0.15935,1
GO:0005829,cytosol,4681,344,271.84,0.15958,1
GO:0016605,PML body,9,1,0.52,0.16326,1
GO:0010287,plastoglobule,128,18,7.43,0.16710,1
GO:0009707,chloroplast outer membrane,114,11,6.62,0.16937,1
GO:1904724,tertiary granule lumen,5,1,0.29,0.17909,1
GO:0031510,SUMO activating enzyme complex,5,1,0.29,0.17991,1
GO:0005956,protein kinase CK2 complex,13,2,0.75,0.18155,1
GO:0005758,mitochondrial intermembrane space,37,3,2.15,0.18376,1
GO:0009528,plastid inner membrane,143,11,8.3,0.18791,1
GO:0005782,peroxisomal matrix,8,1,0.46,0.18843,1
GO:0098805,whole membrane,2143,142,124.45,0.19041,1
GO:0044446,intracellular organelle part,10805,665,627.48,0.19044,1
GO:0000786,nucleosome,99,5,5.75,0.19625,1
GO:0044464,cell part,29092,1700,1689.47,0.19681,1
GO:0002189,ribose phosphate diphosphokinase complex,7,1,0.41,0.19725,1
GO:0070652,HAUS complex,10,1,0.58,0.20809,1
GO:0008278,cohesin complex,17,2,0.99,0.20936,1
GO:0022626,cytosolic ribosome,659,50,38.27,0.20953,1
GO:0005840,ribosome,891,66,51.74,0.21525,1
GO:0098588,bounding membrane of organelle,3046,181,176.89,0.21529,1
GO:0035618,root hair,24,2,1.39,0.21569,1
GO:0000148,1,3-beta-D-glucan synthase complex,28,2,1.63,0.21610,1
GO:0031207,Sec62/Sec63 complex,12,2,0.7,0.21815,1
GO:0010598,NAD(P)H dehydrogenase complex (plastoqui...,15,2,0.87,0.22613,1
GO:0010445,nuclear dicing body,13,1,0.75,0.22832,1
GO:0000323,lytic vacuole,158,16,9.18,0.23429,1
GO:0000815,ESCRT III complex,24,3,1.39,0.24372,1
GO:0000793,condensed chromosome,106,5,6.16,0.24708,1
GO:0005834,heterotrimeric G-protein complex,16,2,0.93,0.24887,1
GO:0030686,90S preribosome,61,5,3.54,0.25268,1
GO:0030875,rDNA protrusion,10,1,0.58,0.25484,1
GO:0005753,mitochondrial proton-transporting ATP sy...,48,3,2.79,0.25730,1
GO:0012511,monolayer-surrounded lipid storage body,36,4,2.09,0.25804,1
GO:0031907,microbody lumen,8,1,0.46,0.25806,1
GO:0009570,chloroplast stroma,1303,150,75.67,0.25834,1
GO:0005789,endoplasmic reticulum membrane,1331,88,77.3,0.25879,1
GO:0090575,RNA polymerase II transcription factor c...,151,11,8.77,0.26020,1
GO:0030137,COPI-coated vesicle,43,2,2.5,0.26151,1
GO:0016602,CCAAT-binding factor complex,25,3,1.45,0.26576,1
GO:0052718,tRNA-specific adenosine-34 deaminase com...,5,1,0.29,0.26622,1
GO:0009503,thylakoid light-harvesting complex,10,4,0.58,0.26906,1
GO:0034457,Mpp10 complex,6,1,0.35,0.26968,1
GO:0016591,RNA polymerase II, holoenzyme,134,5,7.78,0.27081,1
GO:0000421,autophagosome membrane,23,3,1.34,0.27111,1
GO:0071007,U2-type catalytic step 2 spliceosome,54,4,3.14,0.27421,1
GO:0000794,condensed nuclear chromosome,65,3,3.77,0.27497,1
GO:0070820,tertiary granule,5,1,0.29,0.27778,1
GO:0031350,intrinsic component of plastid membrane,34,5,1.97,0.28159,1
GO:0043005,neuron projection,53,3,3.08,0.28390,1
GO:0008023,transcription elongation factor complex,37,3,2.15,0.28833,1
GO:0005887,integral component of plasma membrane,297,19,17.25,0.28837,1
GO:0070470,plasma membrane respiratory chain,7,1,0.41,0.28957,1
GO:0070531,BRCA1-A complex,7,1,0.41,0.29113,1
GO:0033178,proton-transporting two-sector ATPase co...,69,7,4.01,0.29236,1
GO:0098797,plasma membrane protein complex,85,7,4.94,0.29334,1
GO:0032432,actin filament bundle,7,1,0.41,0.29400,1
GO:0005686,U2 snRNP,35,2,2.03,0.29687,1
GO:0030874,nucleolar chromatin,12,1,0.7,0.29809,1
GO:0009532,plastid stroma,1311,151,76.13,0.29835,1
GO:0008180,COP9 signalosome,23,2,1.34,0.30287,1
GO:0031252,cell leading edge,6,1,0.35,0.30323,1
GO:0009569,chloroplast starch grain,10,2,0.58,0.30582,1
GO:0043036,starch grain,10,2,0.58,0.30952,1
GO:0034715,pICln-Sm protein complex,16,2,0.93,0.31010,1
GO:1905369,endopeptidase complex,162,6,9.41,0.31364,1
GO:0071256,translocon complex,5,1,0.29,0.31696,1
GO:0009705,plant-type vacuole membrane,314,27,18.24,0.32041,1
GO:0071011,precatalytic spliceosome,36,2,2.09,0.32168,1
GO:0005663,DNA replication factor C complex,23,2,1.34,0.32201,1
GO:0000229,cytoplasmic chromosome,17,2,0.99,0.33021,1
GO:0009543,chloroplast thylakoid lumen,68,9,3.95,0.33725,1
GO:0031234,extrinsic component of cytoplasmic side ...,20,2,1.16,0.33996,1
GO:0043235,receptor complex,8,1,0.46,0.34293,1
GO:0005816,spindle pole body,8,1,0.46,0.34379,1
GO:0000329,fungal-type vacuole membrane,10,1,0.58,0.34470,1
GO:0031978,plastid thylakoid lumen,68,9,3.95,0.34628,1
GO:0000015,phosphopyruvate hydratase complex,8,1,0.46,0.34714,1
GO:0009328,phenylalanine-tRNA ligase complex,6,1,0.35,0.34780,1
GO:1990904,ribonucleoprotein complex,1852,98,107.55,0.35419,1
GO:0071944,cell periphery,7905,469,459.07,0.35482,1
GO:0030123,AP-3 adaptor complex,8,1,0.46,0.35610,1
GO:0015630,microtubule cytoskeleton,641,32,37.23,0.35872,1
GO:0000779,condensed chromosome, centromeric region,34,2,1.97,0.36288,1
GO:0045282,plasma membrane succinate dehydrogenase ...,6,1,0.35,0.36363,1
GO:0045274,plasma membrane respiratory chain comple...,6,1,0.35,0.36363,1
GO:0008540,proteasome regulatory particle, base sub...,36,3,2.09,0.36816,1
GO:0034515,proteasome storage granule,10,1,0.58,0.37037,1
GO:0005684,U2-type spliceosomal complex,126,5,7.32,0.37233,1
GO:0030687,preribosome, large subunit precursor,53,4,3.08,0.37438,1
GO:0072357,PTW/PP1 phosphatase complex,10,1,0.58,0.37486,1
GO:0005689,U12-type spliceosomal complex,41,2,2.38,0.38356,1
GO:0005730,nucleolus,1115,51,64.75,0.39267,1
GO:0000275,mitochondrial proton-transporting ATP sy...,35,2,2.03,0.39603,1
GO:0031354,intrinsic component of plastid outer mem...,31,4,1.8,0.39655,1
GO:0016593,Cdc73/Paf1 complex,11,1,0.64,0.39864,1
GO:0061695,transferase complex, transferring phosph...,359,11,20.85,0.39895,1
GO:0044452,nucleolar part,114,5,6.62,0.39919,1
