GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0009987,cellular process,17514,1739,1614.46,9.0e-06,0.024975
GO:0006537,glutamate biosynthetic process,7,4,0.65,3.7e-05,0.0513375
GO:0019759,glycosinolate catabolic process,35,11,3.23,9.5e-05,0.087875
GO:0007166,cell surface receptor signaling pathway,238,39,21.94,0.00017,0.1179375
GO:0009250,glucan biosynthetic process,160,22,14.75,0.00033,0.18315
GO:0034660,ncRNA metabolic process,313,50,28.85,0.00047,0.217375
GO:0032501,multicellular organismal process,3767,402,347.25,0.00081,0.279634615384615
GO:0051301,cell division,249,41,22.95,0.00088,0.279634615384615
GO:1901566,organonitrogen compound biosynthetic pro...,2091,238,192.75,0.00093,0.279634615384615
GO:0071407,cellular response to organic cyclic comp...,198,30,18.25,0.00110,0.279634615384615
GO:0044707,single-multicellular organism process,3552,386,327.43,0.00119,0.279634615384615
GO:0006915,apoptotic process,477,55,43.97,0.00129,0.279634615384615
GO:0010501,RNA secondary structure unwinding,6,4,0.55,0.00131,0.279634615384615
GO:0019762,glucosinolate catabolic process,35,11,3.23,0.00156,0.297681818181818
GO:0071840,cellular component organization or bioge...,2919,314,269.08,0.00190,0.297681818181818
GO:0032502,developmental process,4112,431,379.05,0.00198,0.297681818181818
GO:0010212,response to ionizing radiation,34,10,3.13,0.00198,0.297681818181818
GO:0043038,amino acid activation,142,23,13.09,0.00211,0.297681818181818
GO:0007131,reciprocal meiotic recombination,36,8,3.32,0.00213,0.297681818181818
GO:0009715,chalcone biosynthetic process,8,4,0.74,0.00228,0.297681818181818
GO:0006325,chromatin organization,338,52,31.16,0.00229,0.297681818181818
GO:0071103,DNA conformation change,164,30,15.12,0.00236,0.297681818181818
GO:0006473,protein acetylation,18,6,1.66,0.00275,0.33179347826087
GO:0006886,intracellular protein transport,574,60,52.91,0.00296,0.34225
GO:0051273,beta-glucan metabolic process,147,20,13.55,0.00322,0.354583333333333
GO:0051188,cofactor biosynthetic process,280,42,25.81,0.00341,0.354583333333333
GO:0071704,organic substance metabolic process,14577,1445,1343.72,0.00345,0.354583333333333
GO:0006354,DNA-templated transcription, elongation,18,6,1.66,0.00359,0.355794642857143
GO:0016036,cellular response to phosphate starvatio...,92,14,8.48,0.00411,0.393284482758621
GO:0009714,chalcone metabolic process,8,4,0.74,0.00428,0.3959
GO:0060249,anatomical structure homeostasis,22,7,2.03,0.00453,0.4015078125
GO:0043436,oxoacid metabolic process,1394,148,128.5,0.00463,0.4015078125
GO:0008152,metabolic process,17214,1662,1586.81,0.00481,0.404477272727273
GO:0040031,snRNA modification,6,3,0.55,0.00534,0.435838235294118
GO:0015914,phospholipid transport,22,5,2.03,0.00551,0.436864285714286
GO:0018195,peptidyl-arginine modification,8,4,0.74,0.00599,0.461729166666667
GO:0044238,primary metabolic process,13390,1333,1234.31,0.00639,0.47925
GO:0044767,single-organism developmental process,3998,421,368.54,0.00716,0.50158125
GO:0044273,sulfur compound catabolic process,52,11,4.79,0.00722,0.50158125
GO:0046148,pigment biosynthetic process,187,30,17.24,0.00723,0.50158125
GO:0051554,flavonol metabolic process,19,5,1.75,0.00821,0.5365
GO:0048511,rhythmic process,164,25,15.12,0.00859,0.5365
GO:0051555,flavonol biosynthetic process,19,5,1.75,0.00898,0.5365
GO:0000723,telomere maintenance,22,7,2.03,0.00902,0.5365
GO:0010483,pollen tube reception,6,3,0.55,0.00922,0.5365
GO:0031053,primary miRNA processing,7,4,0.65,0.00929,0.5365
GO:0032392,DNA geometric change,27,10,2.49,0.00936,0.5365
GO:0016570,histone modification,129,22,11.89,0.00976,0.5365
GO:0031120,snRNA pseudouridine synthesis,6,3,0.55,0.00988,0.5365
GO:0032200,telomere organization,22,7,2.03,0.01017,0.5365
GO:0044281,small molecule metabolic process,2542,271,234.32,0.01018,0.5365
GO:0043401,steroid hormone mediated signaling pathw...,77,13,7.1,0.01032,0.5365
GO:0009226,nucleotide-sugar biosynthetic process,21,6,1.94,0.01036,0.5365
GO:0042592,homeostatic process,557,58,51.34,0.01067,0.5365
GO:0032259,methylation,160,25,14.75,0.01082,0.5365
GO:0006801,superoxide metabolic process,25,6,2.3,0.01087,0.5365
GO:0016569,chromatin modification,136,23,12.54,0.01102,0.5365
GO:0014070,response to organic cyclic compound,653,66,60.19,0.01159,0.539334677419355
GO:0032784,regulation of DNA-templated transcriptio...,6,3,0.55,0.01172,0.539334677419355
GO:0006357,regulation of transcription from RNA pol...,29,7,2.67,0.01184,0.539334677419355
GO:0048545,response to steroid hormone,77,13,7.1,0.01198,0.539334677419355
GO:0051703,intraspecies interaction between organis...,6,3,0.55,0.01205,0.539334677419355
GO:0006396,RNA processing,541,70,49.87,0.01248,0.54416015625
GO:0000003,reproduction,2502,263,230.64,0.01255,0.54416015625
GO:0035196,production of miRNAs involved in gene si...,16,5,1.47,0.01276,0.544753846153846
GO:0008284,positive regulation of cell proliferatio...,17,5,1.57,0.01333,0.558672794117647
GO:0051186,cofactor metabolic process,496,65,45.72,0.01354,0.558672794117647
GO:0006811,ion transport,861,95,79.37,0.01369,0.558672794117647
GO:0030001,metal ion transport,378,51,34.84,0.01421,0.565307142857143
GO:0009409,response to cold,638,75,58.81,0.01426,0.565307142857143
GO:0022414,reproductive process,2494,261,229.9,0.01554,0.60737323943662
GO:0015995,chlorophyll biosynthetic process,69,13,6.36,0.01676,0.645958333333333
GO:0009741,response to brassinosteroid,120,17,11.06,0.01731,0.652875
GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,68,13,6.27,0.01741,0.652875
GO:0045944,positive regulation of transcription fro...,5,3,0.46,0.01796,0.66452
GO:0010043,response to zinc ion,91,15,8.39,0.01950,0.706363636363636
GO:0009697,salicylic acid biosynthetic process,24,6,2.21,0.01960,0.706363636363636
GO:0034641,cellular nitrogen compound metabolic pro...,6335,667,583.97,0.01991,0.708336538461539
GO:0009086,methionine biosynthetic process,34,7,3.13,0.02129,0.747844936708861
GO:0006401,RNA catabolic process,49,10,4.52,0.02273,0.788446875
GO:0051156,glucose 6-phosphate metabolic process,49,10,4.52,0.02344,0.797209239130435
