GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0005576,extracellular region,799,107,70.61,1e-05,0.0048
GO:0030312,external encapsulating structure,1165,141,102.96,0.00015,0.036
GO:0042579,microbody,325,48,28.72,0.00036,0.0492
GO:0030529,intracellular ribonucleoprotein complex,1000,121,88.38,0.00041,0.0492
GO:0048492,ribulose bisphosphate carboxylase comple...,9,5,0.8,0.00056,0.0496
GO:0009573,chloroplast ribulose bisphosphate carbox...,9,5,0.8,0.00062,0.0496
GO:1990904,ribonucleoprotein complex,1000,121,88.38,0.00550,0.3738
GO:0005840,ribosome,846,98,74.77,0.00623,0.3738
GO:0032991,macromolecular complex,3349,335,295.97,0.00780,0.38688
GO:0022626,cytosolic ribosome,635,78,56.12,0.00806,0.38688
GO:0010369,chromocenter,19,5,1.68,0.00952,0.3904
GO:0044445,cytosolic part,685,80,60.54,0.00976,0.3904
GO:0072588,box H/ACA RNP complex,6,3,0.53,0.01165,0.430153846153846
GO:0009579,thylakoid,747,85,66.02,0.01401,0.480342857142857
GO:0005853,eukaryotic translation elongation factor...,17,5,1.5,0.01534,0.4833
GO:0016602,CCAAT-binding factor complex,22,6,1.94,0.01611,0.4833
GO:0045298,tubulin complex,32,7,2.83,0.02079,0.587011764705882
GO:0005732,small nucleolar ribonucleoprotein comple...,48,11,4.24,0.02290,0.610666666666667
GO:0005773,vacuole,1353,141,119.57,0.02713,0.65256
GO:0044452,nucleolar part,8,3,0.71,0.02719,0.65256
GO:0043228,non-membrane-bounded organelle,1988,200,175.69,0.03686,0.773634782608696
GO:0043232,intracellular non-membrane-bounded organ...,1988,200,175.69,0.03694,0.773634782608696
GO:0034357,photosynthetic membrane,541,61,47.81,0.03707,0.773634782608696
GO:0009570,chloroplast stroma,895,98,79.1,0.04029,0.8058
GO:0005665,DNA-directed RNA polymerase II, core com...,41,6,3.62,0.04547,0.873024
GO:0005697,telomerase holoenzyme complex,9,3,0.8,0.05235,0.960355555555556
GO:0005956,protein kinase CK2 complex,10,3,0.88,0.05402,0.960355555555556
GO:0000776,kinetochore,10,3,0.88,0.06105,0.974709677419355
GO:0000798,nuclear cohesin complex,5,2,0.44,0.06186,0.974709677419355
GO:0000815,ESCRT III complex,17,4,1.5,0.06207,0.974709677419355
GO:0005774,vacuolar membrane,246,24,21.74,0.06295,0.974709677419355
GO:0009344,nitrite reductase complex [NAD(P)H],5,2,0.44,0.06717,1
GO:0010168,ER body,11,3,0.97,0.06903,1
GO:0044435,plastid part,1772,175,156.6,0.08099,1
GO:0019898,extrinsic component of membrane,169,20,14.94,0.09097,1
GO:0031984,organelle subcompartment,659,69,58.24,0.09131,1
GO:0044436,thylakoid part,592,63,52.32,0.09160,1
GO:0033178,proton-transporting two-sector ATPase co...,60,9,5.3,0.09172,1
GO:0030120,vesicle coat,84,5,7.42,0.09247,1
GO:0031360,intrinsic component of thylakoid membran...,6,2,0.53,0.09280,1
GO:0009535,chloroplast thylakoid membrane,511,58,45.16,0.09282,1
GO:0031361,integral component of thylakoid membrane,6,2,0.53,0.09457,1
GO:0042406,extrinsic component of endoplasmic retic...,9,2,0.8,0.09485,1
GO:0016469,proton-transporting two-sector ATPase co...,125,16,11.05,0.09665,1
