GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0010200,response to chitin,302,48,17.48,8.2e-08,0.000397454
GO:0034641,cellular nitrogen compound metabolic pro...,8877,592,513.9,3.3e-07,0.000799755
GO:0010467,gene expression,6305,409,365.01,1.2e-06,0.0019388
GO:0010438,cellular response to sulfur starvation,17,8,0.98,2.8e-06,0.0033929
GO:1901566,organonitrogen compound biosynthetic pro...,3117,235,180.45,1.0e-05,0.009694
GO:0006518,peptide metabolic process,1468,122,84.98,4.2e-05,0.033929
GO:0009628,response to abiotic stimulus,4663,346,269.95,5.9e-05,0.0368372
GO:0010117,photoprotection,15,7,0.87,6.9e-05,0.0368372
GO:0080167,response to karrikin,232,34,13.43,7.4e-05,0.0368372
GO:0019757,glycosinolate metabolic process,327,36,18.93,7.6e-05,0.0368372
GO:0045839,negative regulation of mitotic nuclear d...,55,10,3.18,8.6e-05,0.0378947272727273
GO:1990748,cellular detoxification,50,11,2.89,9.7e-05,0.0391799166666667
GO:0006790,sulfur compound metabolic process,868,77,50.25,0.00014,0.0521984615384615
GO:0015718,monocarboxylic acid transport,64,9,3.71,0.00018,0.0623185714285714
GO:0042493,response to drug,1444,124,83.6,0.00022,0.06664625
GO:0043933,protein-containing complex subunit organ...,1326,101,76.76,0.00022,0.06664625
GO:0001932,regulation of protein phosphorylation,299,23,17.31,0.00026,0.0688784210526316
GO:0010243,response to organonitrogen compound,604,61,34.97,0.00026,0.0688784210526316
GO:0051707,response to other organism,2854,174,165.22,0.00027,0.0688784210526316
GO:1901700,response to oxygen-containing compound,3957,291,229.08,0.00030,0.072705
GO:0006839,mitochondrial transport,160,20,9.26,0.00034,0.0737586956521739
GO:0009408,response to heat,550,56,31.84,0.00034,0.0737586956521739
GO:0098655,cation transmembrane transport,359,33,20.78,0.00035,0.0737586956521739
GO:0019758,glycosinolate biosynthetic process,123,20,7.12,0.00037,0.0747245833333333
GO:0050896,response to stimulus,13163,829,762.03,0.00046,0.0891848
