GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0016491,oxidoreductase activity,2640,237,159.48,1.7e-10,2.47225e-07
GO:0046906,tetrapyrrole binding,642,70,38.78,3.1e-10,2.47225e-07
GO:0016209,antioxidant activity,265,41,16.01,3.0e-08,1.595e-05
GO:0016782,transferase activity, transferring sulfu...,90,19,5.44,4.6e-07,0.000183425
GO:0043167,ion binding,6484,452,391.7,7.7e-07,0.00024563
GO:0047631,ADP-ribose diphosphatase activity,10,6,0.6,1.2e-06,0.000319
GO:0005506,iron ion binding,635,65,38.36,2.8e-06,0.000638
GO:0004551,nucleotide diphosphatase activity,24,8,1.45,4.5e-06,0.0008971875
GO:0004020,adenylylsulfate kinase activity,11,5,0.66,3.6e-05,0.005742
GO:1901618,organic hydroxy compound transmembrane t...,65,13,3.93,3.6e-05,0.005742
GO:0019842,vitamin binding,66,11,3.99,8.9e-05,0.012905
GO:0003677,DNA binding,4081,232,246.54,0.00023,0.0294461538461538
GO:0030414,peptidase inhibitor activity,85,13,5.13,0.00024,0.0294461538461538
GO:0019825,oxygen binding,269,30,16.25,0.00047,0.0535464285714286
GO:0016684,oxidoreductase activity, acting on perox...,203,32,12.26,0.00080,0.082740625
GO:0015665,alcohol transmembrane transporter activi...,57,10,3.44,0.00083,0.082740625
GO:0036442,hydrogen-exporting ATPase activity,85,10,5.13,0.00089,0.0835029411764706
GO:0003725,double-stranded RNA binding,22,5,1.33,0.00114,0.101016666666667
GO:0005525,GTP binding,482,34,29.12,0.00164,0.132916666666667
GO:0015154,disaccharide transmembrane transporter a...,27,7,1.63,0.00170,0.132916666666667
GO:0044769,ATPase activity, coupled to transmembran...,81,9,4.89,0.00175,0.132916666666667
GO:0009916,alternative oxidase activity,7,3,0.42,0.00190,0.135921739130435
GO:0050661,NADP binding,95,11,5.74,0.00196,0.135921739130435
GO:0016530,metallochaperone activity,10,4,0.6,0.00208,0.138233333333333
GO:0016790,thiolester hydrolase activity,50,9,3.02,0.00219,0.139722
GO:0008242,omega peptidase activity,21,5,1.27,0.00285,0.16445
GO:0061134,peptidase regulator activity,87,13,5.26,0.00293,0.16445
GO:0052855,ADP-dependent NAD(P)H-hydrate dehydratas...,6,4,0.36,0.00299,0.16445
GO:0047453,ATP-dependent NAD(P)H-hydrate dehydratas...,6,4,0.36,0.00299,0.16445
GO:0015144,carbohydrate transmembrane transporter a...,208,21,12.57,0.00330,0.17545
GO:0072341,modified amino acid binding,27,6,1.63,0.00390,0.181916216216216
GO:0008028,monocarboxylic acid transmembrane transp...,14,4,0.85,0.00400,0.181916216216216
GO:0032561,guanyl ribonucleotide binding,509,34,30.75,0.00400,0.181916216216216
GO:0016836,hydro-lyase activity,150,20,9.06,0.00418,0.181916216216216
GO:0019001,guanyl nucleotide binding,511,34,30.87,0.00419,0.181916216216216
GO:0004364,glutathione transferase activity,75,13,4.53,0.00421,0.181916216216216
GO:1900750,oligopeptide binding,18,5,1.09,0.00422,0.181916216216216
GO:0008568,microtubule-severing ATPase activity,9,3,0.54,0.00459,0.188128205128205
GO:0042578,phosphoric ester hydrolase activity,648,52,39.15,0.00460,0.188128205128205
GO:0016531,copper chaperone activity,9,4,0.54,0.00530,0.2113375
GO:0016758,transferase activity, transferring hexos...,694,54,41.93,0.00546,0.212407317073171
GO:0015254,glycerol channel activity,48,8,2.9,0.00604,0.22937619047619
GO:0015250,water channel activity,53,8,3.2,0.00622,0.230718604651163
GO:0003746,translation elongation factor activity,88,9,5.32,0.00660,0.237655
GO:0004096,catalase activity,9,5,0.54,0.00703,0.237655
GO:0046961,proton-transporting ATPase activity, rot...,60,9,3.62,0.00737,0.237655
GO:0032296,double-stranded RNA-specific ribonucleas...,14,4,0.85,0.00738,0.237655
GO:0098599,palmitoyl hydrolase activity,8,3,0.48,0.00742,0.237655
GO:0004312,fatty acid synthase activity,42,6,2.54,0.00743,0.237655
GO:0005372,water transmembrane transporter activity,53,8,3.2,0.00745,0.237655
GO:0005509,calcium ion binding,443,44,26.76,0.00769,0.239556730769231
GO:1901476,carbohydrate transporter activity,208,21,12.57,0.00781,0.239556730769231
GO:0017110,nucleoside-diphosphatase activity,10,3,0.6,0.00825,0.244566666666667
GO:0005507,copper ion binding,360,33,21.75,0.00828,0.244566666666667
GO:0004715,non-membrane spanning protein tyrosine k...,7,3,0.42,0.00874,0.25346
GO:0000254,C-4 methylsterol oxidase activity,8,4,0.48,0.00927,0.264029464285714
GO:0043021,ribonucleoprotein complex binding,84,8,5.07,0.00946,0.264714035087719
