GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0044464,cell part,29092,2760,2689.08,2.2e-07,0.000187
GO:0005623,cell,29165,2762,2695.83,9.6e-07,0.00040375
GO:0044444,cytoplasmic part,15152,1571,1400.56,1.5e-06,0.00040375
GO:0009536,plastid,4228,495,390.81,1.9e-06,0.00040375
GO:0043226,organelle,22476,2183,2077.54,3.3e-06,0.000561
GO:0044422,organelle part,10825,1111,1000.6,4.1e-06,0.000580833333333333
GO:0031982,vesicle,1474,192,136.25,1.3e-05,0.00157857142857143
GO:0044435,plastid part,2354,299,217.59,2.7e-05,0.00286875
GO:0097708,intracellular vesicle,1418,182,131.07,4.6e-05,0.00434444444444444
GO:0070971,endoplasmic reticulum exit site,16,7,1.48,0.00023,0.01955
GO:0048046,apoplast,1048,114,96.87,0.00039,0.02975
GO:0009526,plastid envelope,1209,164,111.75,0.00042,0.02975
GO:0016020,membrane,13694,1344,1265.79,0.00122,0.0789285714285714
GO:0031410,cytoplasmic vesicle,1415,181,130.79,0.00130,0.0789285714285714
GO:0009986,cell surface,37,10,3.42,0.00184,0.104266666666667
GO:0031332,RNAi effector complex,11,5,1.02,0.00205,0.10890625
GO:0044433,cytoplasmic vesicle part,631,87,58.33,0.00261,0.11985
GO:0005737,cytoplasm,18348,1831,1695.98,0.00269,0.11985
GO:0044446,intracellular organelle part,10805,1109,998.75,0.00282,0.11985
GO:0009579,thylakoid,842,106,77.83,0.00282,0.11985
GO:0005768,endosome,998,129,92.25,0.00309,0.120931818181818
GO:0042406,extrinsic component of endoplasmic retic...,8,4,0.74,0.00313,0.120931818181818
GO:0005815,microtubule organizing center,140,25,12.94,0.00369,0.136369565217391
GO:0016021,integral component of membrane,8192,752,757.22,0.00472,0.154259259259259
GO:0012505,endomembrane system,4745,499,438.6,0.00480,0.154259259259259
GO:0044424,intracellular part,25071,2423,2317.41,0.00490,0.154259259259259
GO:0005622,intracellular,25071,2423,2317.41,0.00490,0.154259259259259
GO:0009346,citrate lyase complex,8,4,0.74,0.00549,0.166660714285714
GO:0009897,external side of plasma membrane,11,4,1.02,0.00648,0.189931034482759
GO:0010330,cellulose synthase complex,10,4,0.92,0.00715,0.196048387096774
GO:0072686,mitotic spindle,22,6,2.03,0.00715,0.196048387096774
GO:0070062,extracellular exosome,65,12,6.01,0.00810,0.21515625
GO:0048475,coated membrane,125,21,11.55,0.00994,0.256030303030303
GO:0030686,90S preribosome,61,9,5.64,0.01119,0.269875
GO:0048471,perinuclear region of cytoplasm,150,25,13.87,0.01141,0.269875
GO:0005794,Golgi apparatus,2338,260,216.11,0.01143,0.269875
GO:0032991,protein-containing complex,5498,553,508.2,0.01223,0.280959459459459
GO:0043230,extracellular organelle,69,13,6.38,0.01414,0.314064102564103
GO:0044450,microtubule organizing center part,26,7,2.4,0.01441,0.314064102564103
GO:0030897,HOPS complex,11,4,1.02,0.01520,0.323
GO:0000220,vacuolar proton-transporting V-type ATPa...,15,5,1.39,0.01660,0.344146341463415
GO:0030117,membrane coat,125,21,11.55,0.01755,0.352651162790698
GO:0005802,trans-Golgi network,601,81,55.55,0.01784,0.352651162790698
GO:0005856,cytoskeleton,907,100,83.84,0.02084,0.386489795918367
GO:0035618,root hair,24,6,2.22,0.02109,0.386489795918367
GO:0042597,periplasmic space,12,4,1.11,0.02147,0.386489795918367
GO:0005773,vacuole,2201,242,203.45,0.02203,0.386489795918367
GO:0030119,AP-type membrane coat adaptor complex,41,9,3.79,0.02218,0.386489795918367
GO:0032155,cell division site part,7,3,0.65,0.02228,0.386489795918367
GO:0044434,chloroplast part,2338,297,216.11,0.02553,0.43401
GO:0005853,eukaryotic translation elongation factor...,12,4,1.11,0.02780,0.456836363636364
GO:0031975,envelope,2133,228,197.16,0.02826,0.456836363636364
GO:0009507,chloroplast,4146,491,383.23,0.02894,0.456836363636364
GO:0034399,nuclear periphery,47,9,4.34,0.02925,0.456836363636364
GO:0033176,proton-transporting V-type ATPase comple...,64,10,5.92,0.02956,0.456836363636364
GO:0005791,rough endoplasmic reticulum,20,5,1.85,0.03015,0.457633928571429
GO:0016592,mediator complex,81,14,7.49,0.03230,0.481666666666667
GO:0044436,thylakoid part,657,78,60.73,0.03323,0.486991379310345
GO:0030867,rough endoplasmic reticulum membrane,19,5,1.76,0.03516,0.506542372881356
GO:0034357,photosynthetic membrane,626,75,57.86,0.03868,0.533306451612903
GO:0000930,gamma-tubulin complex,8,3,0.74,0.03872,0.533306451612903
GO:0030662,coated vesicle membrane,161,24,14.88,0.03890,0.533306451612903
GO:0035097,histone methyltransferase complex,38,8,3.51,0.04038,0.544809523809524
GO:0033263,CORVET complex,11,4,1.02,0.04110,0.545859375
GO:0031984,organelle subcompartment,3201,338,295.88,0.04303,0.556106060606061
GO:0046861,glyoxysomal membrane,11,3,1.02,0.04318,0.556106060606061
GO:0016607,nuclear speck,227,27,20.98,0.04601,0.563212328767123
