GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0034641,cellular nitrogen compound metabolic pro...,8877,751,627.37,1.9e-10,9.2093e-07
GO:0006139,nucleobase-containing compound metabolic...,7129,599,503.84,1.1e-06,0.00266585
GO:0046483,heterocycle metabolic process,7771,641,549.21,4.5e-06,0.0072705
GO:0022613,ribonucleoprotein complex biogenesis,920,108,65.02,6.1e-06,0.007391675
GO:0065003,protein-containing complex assembly,1167,118,82.48,1.3e-05,0.0126022
GO:0072594,establishment of protein localization to...,482,49,34.06,2.0e-05,0.0161566666666667
GO:0006725,cellular aromatic compound metabolic pro...,8130,659,574.58,3.7e-05,0.0256198571428571
GO:0006807,nitrogen compound metabolic process,13978,1071,987.88,5.5e-05,0.033323125
GO:0044403,symbiont process,291,16,20.57,7.4e-05,0.0398531111111111
GO:0006839,mitochondrial transport,160,23,11.31,0.00012,0.0525091666666667
GO:0043933,protein-containing complex subunit organ...,1326,126,93.71,0.00013,0.0525091666666667
GO:0019827,stem cell population maintenance,136,22,9.61,0.00013,0.0525091666666667
GO:0006396,RNA processing,1604,172,113.36,0.00018,0.0613953333333333
GO:0098727,maintenance of cell number,136,22,9.61,0.00019,0.0613953333333333
GO:0009116,nucleoside metabolic process,160,25,11.31,0.00019,0.0613953333333333
GO:0050684,regulation of mRNA processing,89,17,6.29,0.00026,0.07876375
GO:0019693,ribose phosphate metabolic process,604,62,42.69,0.00032,0.0912376470588235
GO:1901360,organic cyclic compound metabolic proces...,8367,673,591.33,0.00038,0.099491052631579
GO:0033365,protein localization to organelle,570,53,40.28,0.00039,0.099491052631579
GO:0010467,gene expression,6305,526,445.6,0.00044,0.106634
GO:0010073,meristem maintenance,282,35,19.93,0.00047,0.108480476190476
GO:0051156,glucose 6-phosphate metabolic process,53,11,3.75,0.00070,0.154222727272727
GO:1990542,mitochondrial transmembrane transport,111,16,7.84,0.00098,0.203908275862069
GO:0019757,glycosinolate metabolic process,327,38,23.11,0.00105,0.203908275862069
GO:0071806,protein transmembrane transport,180,21,12.72,0.00111,0.203908275862069
GO:0009052,pentose-phosphate shunt, non-oxidative b...,6,4,0.42,0.00115,0.203908275862069
GO:0006753,nucleoside phosphate metabolic process,759,68,53.64,0.00117,0.203908275862069
GO:1902183,regulation of shoot apical meristem deve...,27,7,1.91,0.00119,0.203908275862069
GO:0046686,response to cadmium ion,762,63,53.85,0.00122,0.203908275862069
GO:0051701,interaction with host,105,9,7.42,0.00130,0.210036666666667
GO:1901135,carbohydrate derivative metabolic proces...,1642,152,116.05,0.00137,0.214206129032258
GO:0006605,protein targeting,432,43,30.53,0.00147,0.2226590625
GO:0010228,vegetative to reproductive phase transit...,487,52,34.42,0.00154,0.223817352941176
GO:0009451,RNA modification,499,56,35.27,0.00157,0.223817352941176
GO:1903311,regulation of mRNA metabolic process,130,20,9.19,0.00168,0.232656
GO:0090304,nucleic acid metabolic process,6199,517,438.11,0.00207,0.264720769230769
GO:0009791,post-embryonic development,3289,256,232.45,0.00208,0.264720769230769
GO:0043433,negative regulation of DNA-binding trans...,22,6,1.55,0.00209,0.264720769230769
GO:0035435,phosphate ion transmembrane transport,18,4,1.27,0.00213,0.264720769230769
GO:1901657,glycosyl compound metabolic process,505,63,35.69,0.00220,0.266585
GO:0006098,pentose-phosphate shunt,47,11,3.32,0.00264,0.306976666666667
GO:0048826,cotyledon morphogenesis,60,11,4.24,0.00266,0.306976666666667
GO:0006081,cellular aldehyde metabolic process,141,20,9.97,0.00274,0.308855348837209
GO:0071323,cellular response to chitin,11,4,0.78,0.00288,0.312947608695652
GO:0051444,negative regulation of ubiquitin-protein...,5,3,0.35,0.00297,0.312947608695652
GO:0072490,toluene-containing compound metabolic pr...,6,3,0.42,0.00297,0.312947608695652
GO:0006732,coenzyme metabolic process,621,59,43.89,0.00337,0.341309583333333
GO:0017038,protein import,242,25,17.1,0.00338,0.341309583333333
GO:0006518,peptide metabolic process,1468,132,103.75,0.00352,0.348192653061225
GO:0010321,regulation of vegetative phase change,10,4,0.71,0.00396,0.380303076923077
GO:0072491,toluene-containing compound catabolic pr...,6,3,0.42,0.00406,0.380303076923077
GO:0044085,cellular component biogenesis,2605,219,184.11,0.00408,0.380303076923077
GO:0034755,iron ion transmembrane transport,6,3,0.42,0.00431,0.394161698113208
GO:0009628,response to abiotic stimulus,4663,350,329.55,0.00463,0.41558537037037
GO:0006801,superoxide metabolic process,30,6,2.12,0.00490,0.431823636363636
GO:0010229,inflorescence development,50,9,3.53,0.00509,0.440202950819672
GO:0008213,protein alkylation,189,22,13.36,0.00528,0.440202950819672
GO:0048598,embryonic morphogenesis,102,15,7.21,0.00533,0.440202950819672
GO:0045786,negative regulation of cell cycle,174,21,12.3,0.00541,0.440202950819672
GO:0006403,RNA localization,253,26,17.88,0.00552,0.440202950819672
GO:0010074,maintenance of meristem identity,96,18,6.78,0.00554,0.440202950819672
GO:0006790,sulfur compound metabolic process,868,83,61.35,0.00578,0.451865483870968
GO:0046395,carboxylic acid catabolic process,340,33,24.03,0.00638,0.4847
GO:0051726,regulation of cell cycle,493,47,34.84,0.00640,0.4847
GO:0072329,monocarboxylic acid catabolic process,152,18,10.74,0.00667,0.491309545454545
GO:0051236,establishment of RNA localization,239,25,16.89,0.00669,0.491309545454545
GO:0006457,protein folding,431,45,30.46,0.00695,0.502785820895522
GO:0071422,succinate transmembrane transport,8,3,0.57,0.00727,0.518201323529412
GO:0019326,nitrotoluene metabolic process,6,3,0.42,0.00752,0.528252753623188
GO:0065002,intracellular protein transmembrane tran...,180,21,12.72,0.00796,0.551173142857143
GO:0043484,regulation of RNA splicing,102,15,7.21,0.00830,0.563048767123288
GO:0070601,centromeric sister chromatid cohesion,18,5,1.27,0.00846,0.563048767123288
GO:0070407,oxidation-dependent protein catabolic pr...,14,4,0.99,0.00848,0.563048767123288
GO:0010410,hemicellulose metabolic process,205,14,14.49,0.00917,0.591206447368421
GO:0009120,deoxyribonucleoside metabolic process,10,5,0.71,0.00922,0.591206447368421
GO:0016054,organic acid catabolic process,341,33,24.1,0.00927,0.591206447368421
GO:0008272,sulfate transport,22,5,1.55,0.00948,0.596747532467533
GO:0034645,cellular macromolecule biosynthetic proc...,5653,430,399.52,0.00986,0.612710512820513
GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,73,11,5.16,0.01011,0.62029329113924
GO:0034599,cellular response to oxidative stress,212,22,14.98,0.01101,0.655220963855422
GO:0015709,thiosulfate transport,8,3,0.57,0.01119,0.655220963855422
GO:0045859,regulation of protein kinase activity,245,21,17.32,0.01121,0.655220963855422
GO:0030174,regulation of DNA-dependent DNA replicat...,5,3,0.35,0.01122,0.655220963855422
GO:0015729,oxaloacetate transport,11,3,0.78,0.01163,0.665464588235294
GO:0034660,ncRNA metabolic process,820,85,57.95,0.01167,0.665464588235294
GO:0006886,intracellular protein transport,1073,75,75.83,0.01215,0.684779651162791
GO:0035196,production of miRNAs involved in gene si...,65,8,4.59,0.01296,0.722035862068966
GO:0071704,organic substance metabolic process,17925,1315,1266.83,0.01328,0.730862247191011
GO:0034404,nucleobase-containing small molecule bio...,223,25,15.76,0.01342,0.730862247191011
GO:0030150,protein import into mitochondrial matrix,37,9,2.61,0.01419,0.764210333333333
GO:0071596,ubiquitin-dependent protein catabolic pr...,9,3,0.64,0.01512,0.800270638297872
GO:0042752,regulation of circadian rhythm,122,15,8.62,0.01541,0.800270638297872
GO:0061458,reproductive system development,2596,201,183.47,0.01551,0.800270638297872
GO:0015744,succinate transport,9,3,0.64,0.01552,0.800270638297872
GO:1904667,negative regulation of ubiquitin protein...,5,3,0.35,0.01621,0.827019375
GO:1901566,organonitrogen compound biosynthetic pro...,3117,248,220.29,0.01638,0.827019375
GO:0009793,embryo development ending in seed dorman...,781,70,55.2,0.01715,0.856969587628866
GO:0018205,peptidyl-lysine modification,265,24,18.73,0.01763,0.865143773584906
GO:0001708,cell fate specification,66,9,4.66,0.01771,0.865143773584906
GO:0006896,Golgi to vacuole transport,52,8,3.68,0.01808,0.865143773584906
GO:0048193,Golgi vesicle transport,357,25,25.23,0.01816,0.865143773584906
GO:1901661,quinone metabolic process,68,10,4.81,0.01846,0.865143773584906
GO:0007275,multicellular organism development,5871,423,414.93,0.01852,0.865143773584906
GO:0006353,DNA-templated transcription, termination,49,8,3.46,0.01862,0.865143773584906
GO:0046125,pyrimidine deoxyribonucleoside metabolic...,10,5,0.71,0.01878,0.865143773584906
GO:0016072,rRNA metabolic process,459,57,32.44,0.01892,0.865143773584906
GO:0007009,plasma membrane organization,11,3,0.78,0.01912,0.866118130841122
GO:0006213,pyrimidine nucleoside metabolic process,67,13,4.74,0.01931,0.866625648148148
GO:1902182,shoot apical meristem development,39,8,2.76,0.01978,0.879574862385321
GO:0080037,negative regulation of cytokinin-activat...,14,3,0.99,0.01997,0.879950818181818
GO:0015802,basic amino acid transport,6,2,0.42,0.02025,0.882413660714286
GO:0044282,small molecule catabolic process,494,44,34.91,0.02039,0.882413660714286
GO:0042793,plastid transcription,9,3,0.64,0.02066,0.886186017699115
GO:0051817,modification of morphology or physiology...,72,6,5.09,0.02087,0.887341140350877
GO:0080156,mitochondrial mRNA modification,61,12,4.31,0.02126,0.896062782608696
GO:0031935,regulation of chromatin silencing,52,8,3.68,0.02164,0.904216206896552
GO:0015931,nucleobase-containing compound transport,323,29,22.83,0.02192,0.908087521367521
GO:0019477,L-lysine catabolic process,10,3,0.71,0.02222,0.910339915966387
GO:0072524,pyridine-containing compound metabolic p...,249,28,17.6,0.02235,0.910339915966387
GO:0051090,regulation of DNA-binding transcription ...,41,7,2.9,0.02264,0.914467333333333
GO:0009163,nucleoside biosynthetic process,79,12,5.58,0.02335,0.935350826446281
GO:0042181,ketone biosynthetic process,68,10,4.81,0.02355,0.935629918032787
GO:0006275,regulation of DNA replication,114,14,8.06,0.02419,0.953243333333333
GO:1990748,cellular detoxification,50,8,3.53,0.02439,0.953373629032258
GO:0040020,regulation of meiotic nuclear division,37,7,2.61,0.02480,0.9616448
GO:0006949,syncytium formation,24,5,1.7,0.02511,0.965937857142857
