GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0034641,cellular nitrogen compound metabolic pro...,8203,783,684.63,1.1e-08,4.0018e-05
GO:0034728,nucleosome organization,99,24,8.26,9.6e-06,0.0174624
GO:0071806,protein transmembrane transport,120,22,10.02,1.5e-05,0.01819
GO:0009162,deoxyribonucleoside monophosphate metabo...,13,7,1.08,6.6e-05,0.03638
GO:1901566,organonitrogen compound biosynthetic pro...,2227,235,185.87,6.7e-05,0.03638
GO:0009451,RNA modification,345,48,28.79,6.9e-05,0.03638
GO:0006412,translation,1287,146,107.41,7.1e-05,0.03638
GO:1900424,regulation of defense response to bacter...,37,11,3.09,8.4e-05,0.03638
GO:0006807,nitrogen compound metabolic process,8950,824,746.98,9.0e-05,0.03638
GO:0043902,positive regulation of multi-organism pr...,28,9,2.34,0.00012,0.0429945454545455
GO:0051726,regulation of cell cycle,309,44,25.79,0.00013,0.0429945454545455
GO:0006753,nucleoside phosphate metabolic process,558,64,46.57,0.00018,0.05457
GO:1901564,organonitrogen compound metabolic proces...,3125,309,260.82,0.00020,0.0559692307692308
GO:1900426,positive regulation of defense response ...,21,8,1.75,0.00024,0.06206
GO:0065003,macromolecular complex assembly,720,96,60.09,0.00026,0.06206
GO:0006275,regulation of DNA replication,54,13,4.51,0.00028,0.06206
GO:0006334,nucleosome assembly,86,21,7.18,0.00029,0.06206
GO:0071824,protein-DNA complex subunit organization,140,29,11.68,0.00032,0.0631863157894737
GO:0006213,pyrimidine nucleoside metabolic process,52,14,4.34,0.00033,0.0631863157894737
GO:0009157,deoxyribonucleoside monophosphate biosyn...,13,7,1.08,0.00038,0.069122
GO:0002833,positive regulation of response to bioti...,25,8,2.09,0.00049,0.0848866666666667
GO:0043604,amide biosynthetic process,1329,151,110.92,0.00054,0.086995652173913
GO:0051156,glucose 6-phosphate metabolic process,55,12,4.59,0.00055,0.086995652173913
GO:0009120,deoxyribonucleoside metabolic process,5,4,0.42,0.00058,0.0879183333333333
GO:1990542,mitochondrial transmembrane transport,58,12,4.84,0.00076,0.105097777777778
GO:0019827,stem cell population maintenance,75,15,6.26,0.00076,0.105097777777778
GO:0051438,regulation of ubiquitin-protein transfer...,15,5,1.25,0.00078,0.105097777777778
GO:0098727,maintenance of cell number,75,15,6.26,0.00089,0.108003125
GO:1903321,negative regulation of protein modificat...,7,4,0.58,0.00091,0.108003125
GO:0006839,mitochondrial transport,131,20,10.93,0.00093,0.108003125
GO:0044085,cellular component biogenesis,1674,187,139.71,0.00093,0.108003125
GO:0033048,negative regulation of mitotic sister ch...,15,5,1.25,0.00095,0.108003125
GO:0055086,nucleobase-containing small molecule met...,647,76,54,0.00118,0.130086060606061
GO:0031397,negative regulation of protein ubiquitin...,7,4,0.58,0.00137,0.143441142857143
