GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0044710,single-organism metabolic process,6609,753,661.86,3.7e-06,0.0134606
GO:0010166,wax metabolic process,54,17,5.41,1.3e-05,0.023647
GO:0006517,protein deglycosylation,8,6,0.8,2.6e-05,0.0245565
GO:0010025,wax biosynthetic process,51,16,5.11,2.7e-05,0.0245565
GO:0051649,establishment of localization in cell,818,128,81.92,3.5e-05,0.025466
GO:0051641,cellular localization,996,148,99.75,0.00012,0.07276
GO:0046907,intracellular transport,798,122,79.92,0.00017,0.080036
GO:0009833,plant-type primary cell wall biogenesis,25,9,2.5,0.00018,0.080036
GO:0046246,terpene biosynthetic process,19,10,1.9,0.00021,0.080036
GO:0044699,single-organism process,14506,1539,1452.72,0.00022,0.080036
GO:0044255,cellular lipid metabolic process,979,132,98.04,0.00028,0.0848866666666667
GO:0005975,carbohydrate metabolic process,1778,223,178.06,0.00028,0.0848866666666667
GO:0051179,localization,4342,498,434.83,0.00032,0.0895507692307692
GO:0044711,single-organism biosynthetic process,2614,317,261.78,0.00035,0.09095
GO:0048481,plant ovule development,79,20,7.91,0.00044,0.1045925
GO:0048511,rhythmic process,180,33,18.03,0.00046,0.1045925
GO:0010629,negative regulation of gene expression,495,69,49.57,0.00055,0.10597652173913
GO:0006629,lipid metabolic process,1452,184,145.41,0.00055,0.10597652173913
GO:0032410,negative regulation of transporter activ...,5,4,0.5,0.00061,0.10597652173913
GO:0010608,posttranscriptional regulation of gene e...,297,46,29.74,0.00062,0.10597652173913
GO:1900036,positive regulation of cellular response...,9,5,0.9,0.00063,0.10597652173913
GO:0048878,chemical homeostasis,567,61,56.78,0.00065,0.10597652173913
GO:0009734,auxin-activated signaling pathway,310,46,31.05,0.00067,0.10597652173913
GO:0000184,nuclear-transcribed mRNA catabolic proce...,29,8,2.9,0.00077,0.110352666666667
GO:0035670,plant-type ovary development,81,20,8.11,0.00081,0.110352666666667
GO:0051051,negative regulation of transport,8,5,0.8,0.00082,0.110352666666667
GO:0010106,cellular response to iron ion starvation,15,8,1.5,0.00083,0.110352666666667
GO:0015979,photosynthesis,335,53,33.55,0.00086,0.110352666666667
GO:0034763,negative regulation of transmembrane tra...,5,4,0.5,0.00090,0.110352666666667
GO:0016043,cellular component organization,3901,448,390.67,0.00091,0.110352666666667
GO:0043271,negative regulation of ion transport,8,5,0.8,0.00097,0.113834193548387
GO:0044763,single-organism cellular process,10136,1095,1015.08,0.00104,0.118235
GO:1900034,regulation of cellular response to heat,9,5,0.9,0.00116,0.127881212121212
GO:0042594,response to starvation,178,32,17.83,0.00121,0.12947
GO:1903792,negative regulation of anion transport,5,4,0.5,0.00127,0.132007428571429
GO:0071365,cellular response to auxin stimulus,334,47,33.45,0.00139,0.137124615384615
GO:0023014,signal transduction by protein phosphory...,139,27,13.92,0.00141,0.137124615384615
GO:0080027,response to herbivore,22,8,2.2,0.00146,0.137124615384615
GO:0008299,isoprenoid biosynthetic process,192,33,19.23,0.00147,0.137124615384615
GO:0040029,regulation of gene expression, epigeneti...,211,34,21.13,0.00163,0.148181951219512
GO:0034766,negative regulation of ion transmembrane...,5,4,0.5,0.00167,0.148181951219512
GO:0034724,DNA replication-independent nucleosome o...,6,4,0.6,0.00187,0.161229545454545
GO:0016071,mRNA metabolic process,558,74,55.88,0.00191,0.161229545454545
